Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
ets Jun  8 2016 00:22:57
""
rst:0x1 (POWERON_RESET),boot:0x13 (1538467.00,57.3247,25.3252,106.40,12.00,1002.24,-0.17,-2.34,-0.58,-0.48,4.5,4.04,-15.46,0.09,0.62,0.99,-0.24,-0.02, 3
1538498.00,57.3247,25.3252,106.40,12.00,1002.24,-0.17,-2.14,-0.37,-0.28,4.5,4.04,-15.63,-0.28,-0.54,-0.75,-0.07,0.06, 3
1538509.00,57.3247,25.3252,106.40,12.00,1002.24,-0.17,-1.95,-0.18,-0.11,4.5,4.04,-15.87,0.68,-0.22,-0.12,-0.29,0.06, 3
1538523.00,57.3247,25.3252,106.40,12.00,1002.24,-0.17,-1.78,-0.01,0.04,4.5,4.04,-15.69,-1.10,0.32,-0.15,0.20,-0.17, 3
1538533.00,57.3247,25.3252,106.40,12.00,1001.90,2.69,-1.34,0.43,0.43,4.5,4.04,-15.90,0.37,1.46,1.10,0.06,-0.05, 3
1538543.00,57.3247,25.3252,106.40,12.00,1001.90,2.69,-0.96,0.81,0.76,4.5,4.04,-15.95,0.03,1.41,1.25,0.03,-0.15, 3
1538553.00,57.3247,25.3252,106.40,12.00,1001.90,2.69,-0.61,1.16,1.06,4.5,4.04,-16.00,-0.15,-0.59,1.39,0.16,-0.14, 3
1538563.00,57.3247,25.3252,106.40,12.00,1001.90,2.69,-0.30,1.47,1.32,4.5,4.04,-16.00,-1.07,-0.21,1.28,0.15,-0.23, 3
1538575.00,57.3247,25.3252,106.40,12.00,1001.66,4.71,0.17,1.93,1.72,4.5,4.04,-16.00,0.03,-0.04,1.25,0.16,-0.21, 3
1538584.00,57.3247,25.3252,106.40,12.00,1001.66,4.71,0.60,2.36,2.07,4.5,4.04,-16.00,-0.51,-0.27,1.20,0.19,-0.33, 3
1538594.00,57.3247,25.3252,106.40,12.00,1001.66,4.71,0.98,2.74,2.39,4.5,4.04,-16.00,-0.09,0.41,1.17,0.21,-0.32, 3
1538605.00,57.3247,25.3252,106.40,12.00,1001.66,4.71,1.34,3.09,2.68,4.5,4.04,-16.00,-0.20,-0.09,1.13,0.27,-0.40, 3
1538617.00,57.3247,25.3252,106.40,12.00,1001.35,7.33,1.89,3.64,3.13,4.5,4.03,-16.00,-0.38,0.33,1.12,0.31,-0.45, 3
1538626.00,57.3247,25.3252,106.40,12.00,1001.35,7.33,2.41,4.15,3.55,4.5,4.03,-16.00,-0.12,0.15,1.11,0.37,-0.47, 3
1538639.00,57.3247,25.3252,106.40,12.00,1001.35,7.33,2.89,4.62,3.92,4.5,4.03,-16.00,-0.50,-0.14,1.11,0.40,-0.52, 3
1538649.00,57.3247,25.3252,106.40,12.00,1001.35,7.33,3.32,5.04,4.26,4.5,4.03,-16.00,-0.40,0.16,1.05,0.42,-0.56, 3
1538660.00,57.3247,25.3252,106.40,12.00,1001.35,7.33,3.72,5.43,4.56,4.5,4.03,-16.00,-0.11,0.17,1.02,0.44,-0.56, 3
1538671.00,57.3247,25.3252,106.40,12.00,1001.01,10.19,4.33,6.04,5.05,4.5,4.03,-16.00,-0.30,-0.00,1.02,0.49,-0.61, 3
1538680.00,57.3247,25.3252,106.40,12.00,1001.01,10.19,4.90,6.59,5.48,4.5,4.03,-16.00,-0.40,0.24,1.00,0.51,-0.62, 3
1538690.00,57.3247,25.3252,106.40,12.00,1001.01,10.19,5.40,7.08,5.87,4.5,4.03,-16.00,-0.11,0.03,1.00,0.55,-0.62, 3
1538701.00,57.3247,25.3252,106.40,12.00,1001.01,10.19,5.88,7.55,6.22,4.5,4.03,-16.00,-0.34,0.16,1.02,0.59,-0.64, 3
1538713.00,57.3247,25.3252,106.40,12.00,1000.63,13.39,6.60,8.25,6.78,4.5,4.03,-16.00,-0.06,0.20,0.97,0.59,-0.64, 3
1538723.00,57.3247,25.3252,106.40,12.00,1000.63,13.39,7.26,8.89,7.28,4.5,4.03,-16.00,-0.16,0.19,1.00,0.60,-0.64, 3
1538734.00,57.3247,25.3252,106.40,12.00,1000.63,13.39,7.86,9.48,7.73,4.5,4.03,-16.00,-0.15,0.21,1.05,0.62,-0.63, 3
1538745.00,57.3247,25.3252,106.40,12.00,1000.63,13.39,8.44,10.03,8.14,4.5,4.03,-16.00,-0.04,0.24,1.12,0.63,-0.63, 3
1538755.00,57.3247,25.3252,106.40,12.00,1000.11,17.78,9.35,10.91,8.83,4.5,4.03,-16.00,-0.01,0.21,1.21,0.63,-0.61, 3
1538768.00,57.3247,25.3252,106.40,12.00,1000.11,17.78,10.20,11.74,9.46,4.5,4.03,-16.00,-0.11,0.28,1.35,0.63,-0.57, 3
1538778.00,57.3247,25.3252,106.40,12.00,1000.11,17.78,10.96,12.47,10.02,4.5,4.03,-16.00,0.01,0.30,1.48,0.61,-0.54, 3
1538789.00,57.3247,25.3252,106.40,12.00,1000.11,17.78,11.67,13.15,10.53,4.5,4.03,-16.00,-0.03,0.30,1.67,0.61,-0.51, 3
1538798.00,57.3247,25.3252,106.40,12.00,999.51,22.84,12.76,14.22,11.36,4.5,4.03,-16.00,-0.03,0.33,1.80,0.60,-0.48, 3
1538809.00,57.3247,25.3252,106.40,12.00,999.51,22.84,13.71,15.14,12.10,4.5,4.03,-16.00,0.09,0.40,1.90,0.56,-0.43, 3
1538818.00,57.3247,25.3252,106.40,12.00,999.51,22.84,14.64,16.03,12.76,4.5,4.03,-16.00,0.10,0.40,2.05,0.55,-0.39, 3
1538828.00,57.3247,25.3252,106.40,12.00,999.51,22.84,15.46,16.82,13.35,4.5,4.04,-16.00,0.16,0.41,2.16,0.52,-0.34, 3
1538839.00,57.3247,25.3252,106.40,12.00,999.51,22.84,16.24,17.57,13.88,4.5,4.04,-16.00,0.16,0.46,2.28,0.48,-0.30, 3
1538850.00,57.3247,25.3252,106.40,12.00,998.76,29.16,17.51,18.79,14.82,4.6,4.04,-16.00,0.17,0.42,2.40,0.41,-0.22, 3
1538859.00,57.3247,25.3252,106.40,12.00,998.76,29.16,18.66,19.90,15.67,4.6,4.04,-16.00,0.15,0.46,2.50,0.38,-0.18, 3
1538869.00,57.3247,25.3252,106.40,12.00,998.76,29.16,19.70,20.89,16.42,4.6,4.04,-16.00,0.24,0.51,2.60,0.33,-0.11, 3
1538880.00,57.3247,25.3252,106.40,12.00,998.76,29.16,20.70,21.84,17.10,4.6,4.04,-16.00,0.21,0.46,2.70,0.31,-0.05, 3
1538894.00,57.3247,25.3252,106.40,12.00,998.08,34.91,22.19,23.27,18.15,4.5,4.04,-16.00,0.19,0.50,2.85,0.22,0.05, 3
1538904.00,57.3247,25.3252,106.40,12.00,998.08,34.91,23.49,24.51,19.08,4.5,4.04,-16.00,0.18,0.53,2.93,0.20,0.12, 3
1538913.00,57.3247,25.3252,106.40,12.00,998.08,34.91,24.68,25.65,19.92,4.5,4.04,-16.00,0.25,0.46,3.04,0.16,0.19, 3
1538923.00,57.3247,25.3252,106.40,12.00,998.08,34.91,25.75,26.66,20.65,4.5,4.04,-16.00,0.20,0.50,3.09,0.12,0.24, 3
1538933.00,57.3247,25.3252,106.40,12.00,998.08,34.91,26.76,27.61,21.30,4.5,4.04,-16.00,0.18,0.46,3.18,0.08,0.30, 3
1538944.00,57.3247,25.3252,106.40,12.00,997.35,41.07,28.24,29.01,22.34,4.5,4.04,-15.99,0.12,0.47,3.33,0.08,0.37, 3
1538954.00,57.3247,25.3252,106.40,12.00,997.35,41.07,29.58,30.28,23.26,4.5,4.04,-16.00,0.16,0.39,3.43,0.08,0.43, 3
1538965.00,57.3247,25.3252,106.40,12.00,997.35,41.07,30.81,31.45,24.08,4.5,4.04,-16.00,0.12,0.35,3.47,0.06,0.48, 3
1538978.00,57.3247,25.3252,106.40,12.00,997.35,41.07,32.09,32.62,24.83,4.5,4.04,-16.00,0.04,0.36,3.59,0.07,0.54, 3
1538989.00,57.3247,25.3252,106.40,12.00,996.84,45.38,33.56,34.00,25.80,4.5,4.04,-16.00,-0.08,0.37,3.66,0.09,0.56, 3
1538999.00,57.3247,25.3252,106.40,12.00,996.84,45.38,34.88,35.24,26.66,4.5,4.04,-16.00,-0.07,0.32,3.79,0.12,0.57, 3
1539009.00,57.3247,25.3252,106.40,12.00,996.84,45.38,36.09,36.36,27.42,4.5,4.04,-16.00,-0.13,0.40,3.91,0.12,0.58, 3
1539019.00,57.3247,25.3252,106.40,12.00,996.84,45.38,37.25,37.42,28.09,4.5,4.04,-16.00,-0.26,0.33,4.03,0.12,0.59, 3
1539030.00,57.3247,25.3252,106.40,12.00,996.27,50.20,38.69,38.76,29.03,4.5,4.04,-16.00,-0.25,0.41,4.12,0.16,0.56, 3
1539040.00,57.3247,25.3252,106.40,12.00,996.27,50.20,40.01,39.99,29.85,4.5,4.04,-16.00,-0.29,0.42,4.14,0.14,0.53, 3
1539049.00,57.3247,25.3252,106.40,12.00,996.27,50.20,41.19,41.07,30.58,4.5,4.04,-16.00,-0.44,0.36,4.21,0.15,0.49, 3
1539060.00,57.3247,25.3252,106.40,12.00,996.27,50.20,42.36,42.12,31.21,4.5,4.04,-16.00,-0.43,0.42,4.22,0.14,0.45, 3
1539208.00,57.3247,25.3252,106.40,12.00,995.62,55.70,50.09,47.88,32.19,4.6,4.04,-16.00,-0.25,0.41,4.58,-0.24,-0.18, 3
1539218.00,57.3247,25.3252,106.40,12.00,995.62,55.70,51.35,48.99,32.86,4.6,4.04,-16.00,-0.21,0.25,4.63,-0.22,-0.17, 3
1539228.00,57.3247,25.3252,106.40,12.00,995.62,55.70,52.39,49.85,33.31,4.6,4.04,-16.00,-0.19,0.22,4.64,-0.23,-0.15, 3
1539239.00,57.3247,25.3252,106.40,12.00,995.62,55.70,53.30,50.58,33.62,4.6,4.04,-16.00,-0.15,0.16,4.69,-0.20,-0.13, 3
1539249.00,57.3247,25.3252,106.40,12.00,991.87,87.48,58.02,55.08,37.14,4.4,4.04,-16.00,-0.21,0.12,4.71,-0.18,-0.12, 3
1539259.00,57.3247,25.3252,106.40,12.00,991.87,87.48,61.89,58.76,39.99,4.4,4.04,-16.00,-0.17,0.06,4.71,-0.15,-0.13, 3
1539269.00,57.3247,25.3252,106.40,12.00,991.87,87.48,65.26,61.91,42.34,4.4,4.04,-16.00,-0.08,-0.07,4.72,-0.10,-0.11, 3
1539280.00,57.3247,25.3252,106.40,12.00,991.87,87.48,68.26,64.67,44.29,4.4,4.06,-16.00,-0.08,-0.12,4.65,-0.05,-0.10, 3
1539289.00,57.3247,25.3252,106.40,12.00,990.83,96.31,71.74,67.93,46.69,4.4,4.06,-16.00,-0.01,-0.06,4.62,-0.00,-0.07, 3
1539299.00,57.3247,25.3252,106.40,12.00,990.83,96.31,74.75,70.72,48.72,4.4,4.06,-16.00,-0.09,-0.05,4.60,0.06,-0.05, 3
1539310.00,57.3247,25.3252,106.40,12.00,990.83,96.31,77.48,73.21,50.44,4.4,4.06,-16.00,-0.03,-0.02,4.61,0.11,-0.02, 3
1539320.00,57.3247,25.3252,106.40,12.00,990.83,96.31,80.09,75.53,51.91,4.4,4.06,-16.00,-0.14,0.03,4.68,0.16,-0.02, 3
1539331.00,57.3247,25.3252,106.40,12.00,989.77,105.32,83.15,78.33,53.87,4.4,4.06,-16.00,-0.12,0.15,4.76,0.19,-0.00, 3
1539341.00,57.3247,25.3252,106.40,12.00,989.77,105.32,85.91,80.83,55.56,4.4,4.06,-16.00,-0.07,0.12,4.86,0.22,0.02, 3
1539351.00,57.3247,25.3252,106.40,12.00,989.77,105.32,88.41,83.06,57.00,4.4,4.06,-16.00,-0.08,0.28,4.93,0.21,0.02, 3
1539362.00,57.3247,25.3252,106.40,12.00,989.77,105.32,90.77,85.12,58.24,4.4,4.06,-16.00,-0.15,0.15,5.01,0.23,0.01, 3
1539372.00,57.3247,25.3252,106.40,12.00,988.71,114.34,93.73,87.77,59.99,4.5,4.06,-16.00,-0.13,0.31,5.13,0.21,0.02, 3
1539383.00,57.3247,25.3252,106.40,12.00,988.71,114.34,96.27,90.04,61.49,4.5,4.06,-16.00,-0.07,0.35,5.18,0.21,0.04, 3
1539393.00,57.3247,25.3252,106.40,12.00,988.71,114.34,98.75,92.21,62.78,4.5,4.06,-16.00,-0.17,0.39,5.31,0.19,0.04, 3
1539404.00,57.3247,25.3252,106.40,12.00,988.71,114.34,101.04,94.16,63.89,4.5,4.06,-16.00,-0.16,0.42,5.43,0.17,0.04, 3
1539415.00,57.3247,25.3252,106.40,12.00,987.60,123.79,103.97,96.75,65.53,4.5,4.06,-16.00,-0.14,0.38,5.54,0.15,0.05, 3
1539425.00,57.3247,25.3252,106.40,12.00,987.60,123.79,106.57,99.02,66.95,4.5,4.06,-16.00,-0.18,0.49,5.65,0.08,0.05, 3
1539435.00,57.3247,25.3252,106.40,12.00,987.60,123.79,108.96,101.08,68.16,4.5,4.06,-16.00,-0.21,0.43,5.74,0.05,0.06, 3
1539446.00,57.3247,25.3252,106.40,12.00,987.60,123.79,111.25,103.00,69.19,4.5,4.06,-16.00,-0.28,0.50,5.80,0.00,0.04, 3
1539457.00,57.3247,25.3252,106.40,12.00,986.34,134.53,114.28,105.66,70.86,4.5,4.06,-16.00,-0.21,0.51,5.88,-0.02,0.03, 3
1539467.00,57.3247,25.3252,106.40,12.00,986.34,134.53,116.98,108.00,72.30,4.5,4.06,-16.00,-0.12,0.29,5.95,-0.04,0.05, 3
1539477.00,57.3247,25.3252,106.40,12.00,986.34,134.53,119.45,110.11,73.53,4.5,4.06,-16.00,-0.18,0.56,6.01,-0.09,0.05, 3
1539488.00,57.3247,25.3252,106.40,12.00,986.34,134.53,121.85,112.10,74.56,4.5,4.04,-16.00,-0.12,0.42,6.12,-0.15,0.07, 3
1539499.00,57.3247,25.3252,106.40,12.00,985.09,145.19,124.85,114.72,76.22,4.5,4.04,-16.00,-0.16,0.32,6.24,-0.16,0.10, 3
1539509.00,57.3247,25.3252,106.40,12.00,985.09,145.19,127.73,117.17,77.65,4.5,4.04,-16.00,0.00,0.29,6.31,-0.15,0.14, 3
1539519.00,57.3247,25.3252,106.40,12.00,985.09,145.19,130.27,119.32,78.87,4.5,4.04,-16.00,-0.11,0.19,6.32,-0.19,0.18, 3
1539527.00,57.3247,25.3252,106.40,12.00,985.09,145.19,132.50,121.19,79.89,4.5,4.04,-16.00,-0.22,0.36,6.36,-0.14,0.19, 3
1539538.00,57.3247,25.3252,106.40,12.00,985.09,145.19,134.55,122.86,80.74,4.5,4.04,-16.00,-0.27,0.31,6.41,-0.13,0.17, 3
1539549.00,57.3247,25.3252,106.40,12.00,983.77,156.47,137.74,125.54,82.26,4.5,4.04,-16.00,-0.30,0.05,6.48,-0.10,0.17, 3
1539559.00,57.3247,25.3252,106.40,12.00,983.77,156.47,140.45,127.82,83.56,4.5,4.04,-15.97,-0.24,0.28,6.53,-0.10,0.14, 3
1539569.00,57.3247,25.3252,106.40,12.00,983.77,156.47,142.96,129.88,84.65,4.5,4.04,-15.99,-0.32,0.07,6.60,-0.07,0.11, 3
1539580.00,57.3247,25.3252,106.40,12.00,983.77,156.47,145.40,131.83,85.55,4.5,4.04,-16.00,-0.60,0.07,6.57,-0.01,0.04, 3
1539591.00,57.3247,25.3252,106.40,12.00,982.55,166.90,148.53,134.45,87.06,4.5,4.04,-15.90,-0.66,0.19,6.57,0.01,-0.04, 3
1539601.00,57.3247,25.3252,106.40,12.00,982.55,166.90,151.30,136.75,88.33,4.5,4.04,-15.98,-0.44,0.21,6.59,0.01,-0.09, 3
1539609.00,57.3247,25.3252,106.40,12.00,982.55,166.90,153.72,138.74,89.39,4.5,4.04,-15.89,-0.49,0.12,6.64,0.01,-0.15, 3
1539619.00,57.3247,25.3252,106.40,12.00,982.55,166.90,155.95,140.53,90.27,4.5,4.04,-15.86,-0.34,0.16,6.72,-0.00,-0.18, 3
1539629.00,57.3247,25.3252,106.40,12.00,982.55,166.90,158.14,142.21,90.97,4.5,4.04,-15.79,-0.17,0.23,6.81,0.03,-0.18, 3
1539640.00,57.3247,25.3252,106.40,12.00,980.95,180.59,161.43,144.95,92.52,4.5,4.04,-15.73,-0.23,0.06,6.89,0.02,-0.18, 3
1539651.00,57.3247,25.3252,106.40,12.00,980.95,180.59,164.34,147.34,93.83,4.5,4.04,-15.77,0.00,0.06,6.94,0.05,-0.15, 3
1539662.00,57.3247,25.3252,106.40,12.00,980.95,180.59,167.18,149.59,94.92,4.5,4.04,-15.61,0.22,-0.05,6.92,0.03,-0.07, 3
1539673.00,57.3247,25.3252,106.40,12.00,980.95,180.59,169.96,151.71,95.79,4.5,4.04,-15.70,0.08,-0.08,6.90,0.09,-0.02, 3
1539723.00,57.3248,25.3253,106.40,12.00,979.34,194.39,179.33,158.24,97.42,4.5,4.04,-15.58,-0.02,0.16,7.08,0.23,0.18, 3
1539732.00,57.3248,25.3253,106.40,12.00,979.34,194.39,182.47,160.72,98.67,4.5,4.03,-15.41,-0.21,0.18,7.28,0.19,0.18, 3
1539742.00,57.3248,25.3253,106.40,12.00,979.34,194.39,184.98,162.67,99.62,4.5,4.03,-15.44,-0.12,0.25,7.39,0.21,0.18, 3
1539753.00,57.3248,25.3253,106.40,12.00,979.34,194.39,187.53,164.52,100.29,4.5,4.03,-15.38,-0.17,0.37,7.49,0.16,0.18, 3
1539762.00,57.3248,25.3253,106.40,12.00,976.67,217.31,191.90,168.26,102.71,4.5,4.03,-15.37,-0.24,0.35,7.52,0.11,0.16, 3
1539772.00,57.3248,25.3253,106.40,12.00,976.67,217.31,195.66,171.45,104.71,4.5,4.03,-15.20,-0.16,0.41,7.64,0.10,0.16, 3
1539782.00,57.3248,25.3253,106.40,12.00,976.67,217.31,199.22,174.35,106.34,4.5,4.03,-15.17,-0.29,0.36,7.66,0.07,0.15, 3
1539793.00,57.3248,25.3253,106.40,12.00,976.67,217.31,202.63,177.01,107.66,4.5,4.03,-14.97,-0.29,0.39,7.73,0.04,0.13, 3
1539807.00,57.3248,25.3253,106.40,10.00,975.43,227.97,207.24,180.65,109.54,4.5,4.03,-14.21,-0.26,0.36,7.80,-0.03,0.08, 3
1539817.00,57.3248,25.3253,106.40,10.00,975.43,227.97,210.78,183.48,111.08,4.5,4.03,-13.90,-0.30,0.34,8.02,-0.03,0.06, 3
1539827.00,57.3248,25.3253,106.40,10.00,975.43,227.97,214.00,185.98,112.30,4.5,4.03,-13.59,-0.22,0.27,8.04,-0.11,0.10, 3
1539836.00,57.3248,25.3253,106.40,10.00,975.43,227.97,216.76,188.09,113.27,4.5,4.03,-13.15,-0.16,0.22,8.08,-0.08,0.11, 3
1539846.00,57.3248,25.3253,106.40,10.00,975.43,227.97,219.64,190.14,113.98,4.5,4.03,-12.50,-0.26,-0.03,8.18,-0.08,0.11, 3
1539857.00,57.3248,25.3253,106.40,10.00,973.61,243.64,223.48,193.22,115.69,4.5,4.03,-12.15,-0.18,-0.09,8.26,-0.02,0.11, 3
1539865.00,57.3248,25.3253,106.40,10.00,973.61,243.64,226.80,195.85,117.09,4.5,4.03,-11.67,-0.21,-0.26,8.25,0.01,0.12, 3
1539876.00,57.3248,25.3253,106.40,10.00,973.61,243.64,229.85,198.19,118.23,4.5,4.03,-11.07,-0.16,-0.26,8.30,0.09,0.11, 3
1539887.00,57.3248,25.3253,106.40,10.00,973.61,243.64,233.21,200.59,119.09,4.5,4.03,-10.42,-0.33,-0.37,8.29,0.19,0.07, 3
1539898.00,57.3248,25.3253,106.40,10.00,972.25,255.37,237.13,203.61,120.61,4.5,4.03,-9.75,-0.31,-0.26,8.28,0.21,0.05, 3
1539908.00,57.3248,25.3253,106.40,10.00,972.25,255.37,240.55,206.21,121.83,4.5,4.03,-9.14,-0.22,-0.13,8.25,0.22,0.01, 3
1539918.00,57.3248,25.3253,106.40,10.00,972.25,255.37,243.70,208.51,122.79,4.5,4.03,-8.75,-0.15,-0.10,8.31,0.27,-0.01, 3
1539931.00,57.3248,25.3253,106.40,10.00,972.25,255.37,247.38,210.99,123.46,4.5,4.03,-7.98,-0.09,0.14,8.39,0.24,0.02, 3
1539939.00,57.3248,25.3253,106.40,10.00,972.25,255.37,249.81,212.62,123.93,4.5,4.03,-7.67,-0.01,0.24,8.46,0.12,0.04, 3
1539949.00,57.3248,25.3253,106.40,10.00,970.91,266.94,253.01,215.03,125.06,4.5,4.03,-7.36,-0.03,0.27,8.58,0.08,0.06, 3
1539960.00,57.3248,25.3253,106.40,10.00,970.91,266.94,255.95,217.16,125.95,4.5,4.03,-6.97,0.00,0.16,8.64,0.05,0.09, 3
1539970.00,57.3248,25.3253,106.40,10.00,970.91,266.94,259.06,219.27,126.59,4.5,4.03,-6.62,-0.02,0.13,8.72,-0.02,0.14, 3
1539979.00,57.3248,25.3253,106.40,10.00,970.91,266.94,261.53,220.90,127.03,4.5,4.03,-6.38,-0.11,0.10,8.80,-0.03,0.15, 3
1539990.00,57.3248,25.3253,106.40,10.00,970.91,266.94,264.21,222.54,127.25,4.5,4.03,-6.06,-0.06,0.08,8.77,-0.02,0.17, 3
1540002.00,57.3248,25.3253,106.40,10.00,969.56,278.60,267.67,224.94,128.13,4.5,4.03,-5.71,-0.24,-0.03,8.79,0.00,0.16, 3
1540012.00,57.3248,25.3253,106.40,10.00,969.56,278.60,270.86,227.07,128.76,4.5,4.03,-5.52,-0.20,-0.05,8.79,-0.01,0.15, 3
1540022.00,57.3248,25.3253,106.40,10.00,969.56,278.60,273.59,228.81,129.17,4.5,4.03,-5.19,-0.27,-0.13,8.76,-0.01,0.13, 3
1540033.00,57.3248,25.3253,106.40,10.00,969.56,278.60,276.33,230.44,129.36,4.5,4.03,-4.75,-0.33,-0.20,8.65,0.01,0.09, 3
1540044.00,57.3248,25.3253,106.40,10.00,968.74,285.69,279.45,232.45,129.87,4.5,4.04,-4.58,-0.33,-0.21,8.61,-0.01,0.06, 3
1540056.00,57.3248,25.3253,106.40,10.00,968.74,285.69,282.76,234.41,130.11,4.5,4.04,-4.19,-0.26,-0.19,8.58,0.02,0.03, 3
1540066.00,57.3248,25.3253,106.40,10.00,968.74,285.69,284.94,235.65,130.18,4.5,4.04,-4.00,-0.31,-0.24,8.50,-0.01,0.01, 3
1540077.00,57.3248,25.3253,106.40,10.00,968.74,285.69,287.38,236.93,130.04,4.5,4.04,-3.65,-0.25,-0.18,8.53,0.03,-0.01, 3
1540087.00,57.3248,25.3253,106.40,10.00,967.94,292.62,290.00,238.47,130.25,4.5,4.04,-3.43,-0.27,-0.19,8.53,-0.00,-0.03, 3
1540097.00,57.3248,25.3253,106.40,10.00,967.94,292.62,292.41,239.79,130.27,4.5,4.04,-3.23,-0.17,-0.18,8.48,0.01,-0.03, 3
1540107.00,57.3248,25.3253,106.40,10.00,967.94,292.62,294.63,240.91,130.11,4.5,4.04,-2.98,-0.17,-0.19,8.50,-0.01,-0.02, 3
1540119.00,57.3248,25.3253,106.40,10.00,967.94,292.62,296.90,241.95,129.76,4.5,4.04,-2.56,-0.08,-0.19,8.51,0.01,-0.01, 3
1540130.00,57.3248,25.3253,106.40,10.00,967.10,299.89,299.82,243.51,129.76,4.5,4.04,-2.19,-0.09,-0.28,8.52,-0.02,0.02, 3
1540140.00,57.3248,25.3253,106.40,10.00,967.10,299.89,302.06,244.61,129.58,4.5,4.04,-1.88,-0.02,-0.29,8.52,0.04,0.06, 3
1540152.00,57.3248,25.3253,106.40,10.00,967.10,299.89,304.56,245.72,129.20,4.5,4.04,-1.50,-0.08,-0.29,8.58,0.05,0.06, 3
1540161.00,57.3248,25.3253,106.40,10.00,967.10,299.89,306.42,246.41,128.66,4.5,4.04,-1.47,-0.09,-0.19,8.63,0.07,0.06, 3
1540173.00,57.3248,25.3253,106.40,10.00,967.10,299.89,308.13,246.93,127.98,4.5,4.04,-1.36,-0.18,-0.40,8.64,0.11,0.09, 3
1540183.00,57.3248,25.3253,106.40,10.00,966.02,309.25,310.95,248.31,127.84,4.5,4.04,-0.94,-0.08,-0.04,8.67,0.11,0.08, 3
1540194.00,57.3248,25.3253,106.40,10.00,966.02,309.25,312.85,249.12,127.55,4.5,4.04,-0.82,0.03,-0.19,8.66,0.06,0.07, 3
1540204.00,57.3248,25.3253,106.40,10.00,966.02,309.25,315.06,249.99,127.07,4.5,4.04,-0.45,-0.26,-0.09,8.66,0.05,0.07, 3
1540215.00,57.3248,25.3253,106.40,10.00,966.02,309.25,317.09,250.66,126.42,4.5,4.04,0.07,-0.18,-0.23,8.64,-0.04,0.05, 3
1540225.00,57.3248,25.3253,106.40,10.00,965.12,317.06,319.62,251.81,126.21,4.5,4.04,1.75,0.19,-0.52,8.48,0.07,0.04, 3
1540236.00,57.3248,25.3253,106.40,10.00,965.12,317.06,321.49,252.54,125.85,4.5,4.04,-1.60,0.03,-0.44,8.61,0.05,-0.01, 3
1540246.00,57.3248,25.3253,106.40,10.00,965.12,317.06,323.66,253.31,125.31,4.5,4.04,-0.30,-0.04,0.04,8.56,-0.05,0.08, 3
1540256.00,57.3248,25.3253,106.40,10.00,965.12,317.06,325.66,253.89,124.61,4.5,4.02,0.65,-0.28,-0.27,8.50,-0.08,0.03, 3
1540266.00,57.3248,25.3253,106.40,10.00,964.20,325.05,327.94,254.87,124.37,4.5,4.02,1.08,-0.18,-0.17,8.51,-0.09,-0.02, 3
1540276.00,57.3248,25.3253,106.40,10.00,964.20,325.05,329.81,255.56,123.99,4.5,4.02,1.30,-0.04,-0.23,8.51,-0.07,-0.01, 3
1540434.00,57.3248,25.3253,106.40,10.00,964.20,325.05,363.52,266.99,117.00,4.5,4.02,1.77,-0.09,-0.18,8.36,-0.11,0.09, 3
1540445.00,57.3248,25.3253,106.40,10.00,964.20,325.05,359.90,261.76,111.44,4.5,4.02,1.76,-0.09,-0.24,8.37,-0.04,0.10, 3
1540456.00,57.3248,25.3253,106.40,10.00,960.62,356.19,361.83,262.03,110.63,4.3,4.02,1.75,-0.12,-0.26,8.38,-0.07,0.11, 3
1540466.00,57.3248,25.3253,106.40,10.00,960.62,356.19,363.35,262.04,109.70,4.3,4.02,1.77,-0.23,-0.36,8.25,-0.06,0.10, 3
1540475.00,57.3248,25.3253,106.40,10.00,960.62,356.19,364.75,261.92,108.66,4.3,4.02,1.76,-0.12,-0.40,8.24,-0.06,0.11, 3
1540485.00,57.3248,25.3253,106.40,10.00,960.62,356.19,365.82,261.62,107.58,4.3,4.02,1.74,-0.18,-0.29,8.23,-0.01,0.09, 3
1540498.00,57.3248,25.3253,106.40,0.00,960.62,356.19,367.97,261.61,106.29,4.3,4.02,1.73,-0.10,-0.30,8.26,0.01,0.09, 3
1540508.00,57.3248,25.3253,106.40,0.00,960.62,356.19,368.78,261.04,104.99,4.3,4.03,1.72,-0.12,-0.36,8.23,-0.01,0.10, 3
1540518.00,57.3248,25.3253,106.40,0.00,959.28,367.87,371.26,261.80,104.65,4.3,4.03,1.72,-0.17,-0.24,8.22,-0.01,0.10, 3
1540529.00,57.3248,25.3253,106.40,0.00,959.28,367.87,373.03,262.16,104.16,4.3,4.03,1.72,-0.22,-0.31,8.20,0.03,0.09, 3
1540540.00,57.3248,25.3253,106.40,0.00,959.28,367.87,375.13,262.51,103.48,4.3,4.03,1.71,-0.29,-0.28,8.19,0.02,0.05, 3
1540551.00,57.3248,25.3253,106.40,0.00,959.28,367.87,377.26,262.74,102.61,4.3,4.03,1.69,-0.25,-0.22,8.16,-0.03,0.03, 3
