Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
25097.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.81,-0.02,0.07,25.9,0.00,1.02,3.10,0.43,87.34,34.91,-29.60, 2
25105.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.78,0.01,0.09,25.9,0.00,0.38,3.01,0.05,-16.30,10.74,39.18, 2
25112.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.76,0.03,0.11,25.9,0.00,0.13,2.99,-0.13,-52.86,-1.46,47.12, 2
25121.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.73,0.06,0.14,25.9,0.00,0.28,2.59,-0.07,-101.87,-6.53,46.75, 2
25128.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.71,0.08,0.16,25.9,0.00,0.56,2.24,-0.09,-129.33,-6.29,56.88, 2
25135.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.69,0.10,0.17,25.9,0.00,1.04,1.44,-0.26,-171.94,-5.07,111.21, 2
25142.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.67,0.12,0.19,25.9,0.00,1.16,1.00,-0.33,-179.63,-1.04,152.89, 2
25150.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.65,0.14,0.21,25.9,0.00,1.07,0.10,-0.41,-165.34,17.70,234.62, 2
25157.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.63,0.16,0.22,25.9,0.00,0.50,-0.31,-0.49,-143.13,27.71,257.26, 2
25164.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.62,0.17,0.23,25.9,0.00,-0.09,-0.63,-0.35,-110.11,36.01,254.58, 2
25173.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.61,0.18,0.24,25.9,0.00,-0.81,-1.14,-0.08,-44.19,18.43,178.41, 2
25180.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.60,0.19,0.24,25.9,0.00,-0.93,-1.27,-0.01,3.48,-0.92,55.66, 2
25187.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.59,0.20,0.25,25.9,0.00,-0.77,-1.15,-0.11,21.06,0.67,-7.87, 2
25195.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.59,0.21,0.25,25.9,0.00,-0.29,-0.63,-0.15,65.06,7.26,-108.46, 2
25202.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.58,0.22,0.26,25.9,0.00,-0.13,-0.33,-0.14,87.04,5.62,-138.18, 2
25210.00,0.0000,0.0000,0.00,0.00,1014.51,-0.25,-0.55,0.24,0.28,25.9,0.00,0.09,0.14,-0.16,120.36,-3.42,-156.49, 2
25216.00,0.0000,0.0000,0.00,0.00,1014.51,-0.25,-0.53,0.26,0.30,25.9,0.00,0.16,0.34,-0.16,130.62,-5.19,-148.56, 2
25224.00,0.0000,0.0000,0.00,0.00,1014.51,-0.25,-0.51,0.28,0.32,25.9,0.00,0.27,0.57,-0.18,136.35,-5.00,-132.63, 2
25231.00,0.0000,0.0000,0.00,0.00,1014.51,-0.25,-0.49,0.30,0.33,25.9,0.00,0.05,0.99,-0.24,135.93,-2.32,-92.29, 2
25239.00,0.0000,0.0000,0.00,0.00,1014.51,-0.25,-0.47,0.32,0.35,25.9,0.00,0.32,1.28,-0.16,136.60,-22.09,-84.96, 2
25246.00,0.0000,0.0000,0.00,0.00,1014.51,-0.25,-0.45,0.34,0.36,25.9,0.00,0.10,1.88,-0.15,113.71,-23.19,-71.29, 2
25253.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.45,0.34,0.36,25.9,0.00,0.39,2.08,-0.05,99.79,-31.80,-74.95, 2
25260.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.46,0.34,0.35,25.9,0.00,0.82,2.01,-0.25,53.83,-9.34,-62.19, 2
25267.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.46,0.34,0.35,25.9,0.00,0.89,2.00,-0.25,41.02,1.10,-46.57, 2
25276.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.46,0.34,0.35,25.9,0.00,0.84,2.06,-0.15,22.83,11.41,-10.99, 2
25284.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.46,0.34,0.35,25.9,0.00,0.80,2.00,-0.12,11.60,8.85,12.88, 2
25291.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.46,0.34,0.34,25.9,0.00,0.39,1.80,-0.13,-7.63,-1.71,48.40, 2
25299.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.46,0.34,0.34,25.9,0.00,0.31,1.66,-0.14,-16.78,-2.75,50.48, 2
25305.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.46,0.34,0.34,25.9,0.00,0.35,1.36,-0.15,-35.34,2.69,49.93, 2
25312.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.46,0.34,0.33,25.9,0.00,0.31,1.25,-0.17,-42.97,4.64,50.84, 2
25380.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.44,0.35,0.33,25.9,0.00,0.14,0.52,-0.11,-28.75,2.26,20.69, 2
25387.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.45,0.35,0.32,25.9,0.00,0.17,0.52,-0.09,-24.72,1.16,16.54, 2
25395.00,0.0000,0.0000,0.00,0.00,1014.64,-1.33,-0.53,0.27,0.25,25.9,0.00,0.23,0.56,-0.06,-17.52,-1.83,11.54, 2
25401.00,0.0000,0.0000,0.00,0.00,1014.64,-1.33,-0.60,0.20,0.18,25.9,0.00,0.26,0.58,-0.07,-14.40,-3.23,10.44, 2
25408.00,0.0000,0.0000,0.00,0.00,1014.64,-1.33,-0.66,0.13,0.13,25.9,0.00,0.28,0.61,-0.07,-11.29,-4.33,10.13, 2
25415.00,0.0000,0.0000,0.00,0.00,1014.64,-1.33,-0.72,0.08,0.08,25.9,0.00,0.31,0.69,-0.08,-4.52,-5.49,11.47, 2
25423.00,0.0000,0.0000,0.00,0.00,1014.64,-1.33,-0.77,0.03,0.03,25.9,0.00,0.31,0.74,-0.07,-1.34,-5.80,12.57, 2
25431.00,0.0000,0.0000,0.00,0.00,1014.64,-1.33,-0.81,-0.02,-0.01,25.9,0.00,0.30,0.81,-0.06,3.05,-7.39,13.31, 2
25438.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.77,0.02,0.02,25.9,0.00,0.30,0.84,-0.06,4.21,-8.06,12.88, 2
25445.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.74,0.05,0.06,25.9,0.00,0.30,0.89,-0.07,5.86,-8.97,10.62, 2
25452.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.71,0.09,0.08,25.9,0.00,0.32,0.91,-0.08,6.53,-8.85,9.09, 2
25459.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.68,0.11,0.11,25.9,0.00,0.33,0.94,-0.08,6.84,-8.61,8.00, 2
25467.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.65,0.14,0.13,25.9,0.00,0.36,0.99,-0.07,6.10,-8.30,7.87, 2
25474.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.63,0.17,0.15,25.9,0.00,0.35,1.00,-0.08,4.70,-8.18,8.73, 2
25483.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.61,0.18,0.17,25.9,0.00,0.34,1.01,-0.10,1.95,-8.30,9.34, 2
25490.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.60,0.20,0.18,25.9,0.00,0.34,1.03,-0.12,-0.06,-9.03,8.42, 2
25497.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.58,0.21,0.19,25.9,0.00,0.37,1.03,-0.12,-0.85,-9.16,8.30, 2
25504.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.57,0.23,0.20,25.9,0.00,0.40,1.04,-0.11,-1.65,-9.16,9.28, 2
25512.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.56,0.24,0.21,25.9,0.00,0.42,1.02,-0.14,-2.44,-10.50,14.83, 2
25519.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.54,0.25,0.22,25.9,0.00,0.41,1.01,-0.14,-1.95,-9.77,17.33, 2
25526.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.49,0.30,0.26,25.9,0.00,0.41,0.98,-0.13,-1.22,-7.39,20.63, 2
25535.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.44,0.35,0.31,25.9,0.00,0.40,0.94,-0.13,-1.95,-3.97,24.29, 2
25542.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.40,0.40,0.34,25.9,0.00,0.40,0.91,-0.14,-1.34,-2.08,25.76, 2
25549.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.36,0.44,0.38,25.9,0.00,0.43,0.89,-0.14,0.06,0.06,27.47, 2
25557.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.32,0.48,0.41,25.9,0.00,0.54,0.87,-0.10,4.33,1.71,33.20, 2
25564.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.28,0.51,0.44,25.9,0.00,0.60,0.85,-0.07,6.23,0.85,39.18, 2
25572.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.30,0.49,0.42,25.9,0.00,0.53,0.81,-0.14,13.92,-2.62,54.87, 2
25580.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.31,0.48,0.40,25.9,0.00,0.44,0.77,-0.13,21.30,3.60,59.63, 2
25587.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.33,0.46,0.39,25.9,0.00,0.42,0.79,-0.09,24.05,5.49,59.08, 2
25594.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.34,0.45,0.37,25.9,0.00,0.40,0.80,-0.06,24.35,7.51,58.04, 2
25602.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.36,0.43,0.36,25.9,0.00,0.36,0.85,-0.09,21.12,6.84,54.87, 2
25609.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.37,0.42,0.34,25.9,0.00,0.30,0.87,-0.10,20.08,3.42,52.31, 2
25617.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.38,0.41,0.33,25.9,0.00,0.22,0.88,-0.10,19.04,-4.39,40.41, 2
25623.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.39,0.39,0.32,25.9,0.00,0.21,0.87,-0.10,18.31,-8.12,32.65, 2
25631.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.40,0.38,0.30,25.9,0.00,0.22,0.87,-0.11,15.75,-13.31,14.77, 2
25638.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.41,0.37,0.29,25.9,0.00,0.26,0.87,-0.12,14.28,-13.85,5.62, 2
25646.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.42,0.36,0.28,25.9,0.00,0.35,0.86,-0.16,14.89,-13.92,-3.48, 2
25653.00,0.0000,0.0000,0.00,0.00,1014.55,-0.58,-0.43,0.35,0.27,25.9,0.00,0.46,0.93,-0.13,15.20,-12.08,-12.51, 2
25660.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.42,0.36,0.28,25.9,0.00,0.59,1.05,-0.06,13.31,-18.25,-25.09, 2
25667.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.41,0.37,0.28,25.9,0.00,0.60,1.08,-0.12,11.96,-19.23,-23.56, 2
25674.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.40,0.38,0.29,25.9,0.00,0.58,1.03,-0.17,13.67,-15.56,-14.77, 2
25683.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.40,0.39,0.29,25.9,0.00,0.56,1.01,-0.13,15.56,-13.98,-9.83, 2
25691.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.39,0.39,0.29,25.9,0.00,0.57,0.97,-0.13,14.59,-10.07,-0.24, 2
25698.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.38,0.40,0.30,25.9,0.00,0.57,0.95,-0.16,14.16,-8.24,6.10, 2
25706.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.38,0.40,0.30,25.9,0.00,0.56,0.94,-0.18,16.66,-5.86,19.59, 2
25712.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.38,0.40,0.29,25.9,0.00,0.53,0.94,-0.19,18.74,-5.86,24.54, 2
25728.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.38,0.40,0.29,25.9,0.00,0.42,0.96,-0.16,23.86,-6.41,23.50, 2
25735.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.38,0.40,0.29,25.9,0.00,0.35,0.96,-0.16,24.41,-9.58,12.57, 2
25820.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.35,0.41,0.28,25.9,0.00,0.41,0.79,-0.39,113.53,-45.72,-42.48, 2
25827.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.36,0.41,0.27,25.9,0.00,0.35,0.80,-0.32,121.40,-46.26,-43.27, 2
25835.00,0.0000,0.0000,0.00,0.00,1014.71,-1.91,-0.52,0.25,0.13,25.9,0.00,0.28,0.82,-0.22,126.59,-44.98,-50.35, 2
25841.00,0.0000,0.0000,0.00,0.00,1014.71,-1.91,-0.66,0.11,0.01,25.9,0.00,0.28,0.84,-0.22,125.49,-44.43,-56.09, 2
25848.00,0.0000,0.0000,0.00,0.00,1014.71,-1.91,-0.77,-0.01,-0.10,25.9,0.00,0.29,0.85,-0.26,123.05,-45.47,-62.32, 2
25857.00,0.0000,0.0000,0.00,0.00,1014.71,-1.91,-0.88,-0.12,-0.19,25.9,0.00,0.28,0.88,-0.33,118.84,-47.00,-73.85, 2
25865.00,0.0000,0.0000,0.00,0.00,1014.71,-1.91,-0.97,-0.21,-0.27,25.9,0.00,0.26,0.94,-0.35,113.95,-46.45,-85.94, 2
25934.00,0.0000,0.0000,0.00,0.00,1014.48,0.00,-0.86,-0.11,-0.16,25.9,0.00,0.35,0.79,-0.62,113.95,-21.30,-93.26, 2
25940.00,0.0000,0.0000,0.00,0.00,1014.48,0.00,-0.76,-0.01,-0.08,25.9,0.00,0.32,0.76,-0.64,121.09,-18.92,-89.11, 2
25947.00,0.0000,0.0000,0.00,0.00,1014.48,0.00,-0.68,0.08,-0.00,25.9,0.00,0.29,0.72,-0.67,129.58,-16.66,-86.36, 2
25954.00,0.0000,0.0000,0.00,0.00,1014.48,0.00,-0.61,0.15,0.06,25.9,0.00,0.22,0.65,-0.66,147.83,-8.79,-85.33, 2
25962.00,0.0000,0.0000,0.00,0.00,1014.48,0.00,-0.55,0.21,0.11,25.9,0.00,0.20,0.64,-0.65,155.52,-3.91,-87.10, 2
25970.00,0.0000,0.0000,0.00,0.00,1014.48,0.00,-0.49,0.26,0.15,25.9,0.00,0.20,0.67,-0.65,167.97,3.48,-92.29, 2
25977.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.43,0.32,0.21,25.8,0.00,0.21,0.69,-0.66,172.85,6.35,-94.24, 2
25984.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.38,0.37,0.25,25.8,0.00,0.25,0.79,-0.66,182.43,8.73,-94.06, 2
25991.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.33,0.42,0.29,25.8,0.00,0.19,0.77,-0.77,186.95,2.14,-92.59, 2
25998.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.28,0.46,0.33,25.8,0.00,0.20,0.78,-0.79,192.93,0.67,-92.41, 2
26006.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.24,0.50,0.36,25.8,0.00,0.20,0.81,-0.68,196.66,11.66,-89.90, 2
26013.00,0.0000,0.0000,0.00,0.00,1014.46,0.17,-0.21,0.54,0.39,25.8,0.00,0.18,0.80,-0.65,195.56,14.28,-87.59, 2
26022.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.22,0.52,0.37,25.8,0.00,0.14,0.78,-0.62,188.90,15.20,-84.47, 2
26029.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.23,0.51,0.36,25.8,0.00,0.10,0.79,-0.66,175.78,15.44,-82.40, 2
26036.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.24,0.50,0.34,25.8,0.00,0.09,0.81,-0.70,169.49,15.87,-81.30, 2
26043.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.25,0.49,0.33,25.8,0.00,0.09,0.80,-0.71,164.06,16.85,-79.59, 2
26051.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.26,0.48,0.32,25.8,0.00,0.08,0.76,-0.73,155.15,19.29,-75.26, 2
26058.00,0.0000,0.0000,0.00,0.00,1014.53,-0.42,-0.27,0.47,0.31,25.8,0.00,0.08,0.73,-0.72,151.49,20.26,-73.73, 2
26067.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.28,0.46,0.30,25.9,0.00,0.10,0.67,-0.69,144.41,22.89,-71.96, 2
26074.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.29,0.44,0.28,25.9,0.00,0.14,0.62,-0.68,137.63,25.02,-70.56, 2
26081.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.31,0.43,0.27,25.9,0.00,0.15,0.60,-0.69,134.22,26.98,-68.91, 2
26088.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.32,0.42,0.26,25.9,0.00,0.13,0.59,-0.70,130.80,28.93,-66.28, 2
26096.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.33,0.41,0.25,25.9,0.00,0.09,0.60,-0.76,126.16,36.07,-62.07, 2
26103.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.34,0.40,0.24,25.9,0.00,0.09,0.60,-0.77,125.85,41.44,-60.55, 2
26110.00,0.0000,0.0000,0.00,0.00,1014.50,-0.17,-0.32,0.41,0.25,25.9,0.00,0.11,0.55,-0.75,129.39,52.49,-56.46, 2
26119.00,0.0000,0.0000,0.00,0.00,1014.50,-0.17,-0.31,0.42,0.26,25.9,0.00,0.09,0.51,-0.72,132.51,58.11,-54.32, 2
26126.00,0.0000,0.0000,0.00,0.00,1014.50,-0.17,-0.30,0.43,0.26,25.9,0.00,0.08,0.50,-0.67,131.53,58.78,-56.52, 2
26133.00,0.0000,0.0000,0.00,0.00,1014.50,-0.17,-0.28,0.44,0.27,25.9,0.00,0.13,0.51,-0.79,126.28,56.58,-65.31, 2
26141.00,0.0000,0.0000,0.00,0.00,1014.50,-0.17,-0.27,0.45,0.28,25.9,0.00,0.01,0.50,-0.76,133.18,62.50,-66.47, 2
26148.00,0.0000,0.0000,0.00,0.00,1014.50,-0.17,-0.26,0.46,0.28,25.9,0.00,0.02,0.49,-0.79,134.89,62.07,-68.12, 2
26155.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.27,0.45,0.27,25.9,0.00,-0.01,0.45,-0.86,134.28,60.06,-74.28, 2
26162.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.29,0.43,0.26,25.9,0.00,0.00,0.45,-0.86,132.63,56.76,-80.08, 2
26170.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.30,0.42,0.24,25.9,0.00,0.01,0.44,-0.85,129.39,50.66,-88.01, 2
26177.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.31,0.41,0.23,25.9,0.00,0.05,0.44,-0.86,127.50,44.68,-88.44, 2
26185.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.32,0.40,0.22,25.9,0.00,0.10,0.42,-0.92,122.80,34.00,-83.25, 2
26192.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.33,0.39,0.21,25.9,0.00,0.12,0.41,-0.93,122.50,29.60,-77.03, 2
26199.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.33,0.39,0.21,25.9,0.00,0.11,0.42,-0.89,120.67,24.11,-59.57, 2
26206.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.32,0.39,0.21,25.9,0.00,0.09,0.42,-0.88,118.35,22.58,-49.80, 2
26213.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.32,0.39,0.21,25.9,0.00,0.05,0.41,-0.86,115.42,21.42,-40.41, 2
26222.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.32,0.39,0.21,25.9,0.00,-0.02,0.40,-0.84,105.90,15.99,-27.77, 2
26230.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.32,0.39,0.20,25.9,0.00,-0.10,0.40,-0.86,94.85,8.79,-24.66, 2
26237.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.32,0.39,0.20,25.9,0.00,-0.14,0.40,-0.89,89.78,3.97,-26.67, 2
26244.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.31,0.39,0.20,25.9,0.00,-0.21,0.45,-0.93,79.41,-6.96,-37.17, 2
26251.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.31,0.39,0.20,25.9,0.00,-0.24,0.49,-0.97,72.39,-15.38,-44.37, 2
26258.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.31,0.39,0.20,25.9,0.00,-0.24,0.53,-1.02,65.80,-25.57,-52.12, 2
26267.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.31,0.39,0.20,25.9,0.00,-0.47,0.59,-1.42,61.52,-47.36,-69.58, 2
26275.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.31,0.39,0.20,25.9,0.00,-0.19,0.55,-1.61,104.37,-92.77,-98.88, 2
26282.00,0.0000,0.0000,0.00,0.00,1014.52,-0.33,-0.31,0.39,0.19,25.9,0.00,0.03,0.57,-1.26,122.13,-93.75,-101.32, 2
26289.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.32,0.38,0.18,25.9,0.00,0.12,0.64,-0.92,117.00,-74.89,-81.48, 2
26296.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.33,0.37,0.17,25.9,0.00,0.15,0.64,-0.92,105.35,-74.83,-66.35, 2
26303.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.34,0.36,0.16,25.9,0.00,0.16,0.54,-0.95,77.15,-71.78,-32.47, 2
26310.00,0.0000,0.0000,0.00,0.00,1014.54,-0.50,-0.35,0.35,0.15,25.9,0.00,0.14,0.47,-0.96,60.61,-69.40,-16.91, 2
