Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
33096.00,0.0000,0.0000,0.00,0.00,1018.11,-1.41,-1.30,-0.42,-0.31,23.2,4.21,-5.87,1.78,-1.88,-2.84,-7.14,-7.05, 3
33123.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-1.24,-0.35,-0.24,23.2,4.21,-4.41,2.85,-1.89,-2.96,-6.35,-8.78, 3
33133.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-1.17,-0.28,-0.18,23.2,4.21,-3.45,3.04,-2.08,-2.88,-5.79,-9.36, 3
33144.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-1.11,-0.22,-0.12,23.2,4.21,-2.91,3.07,-2.22,-2.60,-5.09,-9.95, 3
33155.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-1.06,-0.17,-0.07,23.2,4.21,-2.14,3.24,-2.29,-2.01,-4.03,-10.53, 3
33166.00,0.0000,0.0000,0.00,0.00,1017.85,0.75,-0.89,-0.00,0.07,23.1,4.21,-1.26,3.40,-2.26,-1.40,-3.05,-10.83, 3
33176.00,0.0000,0.0000,0.00,0.00,1017.85,0.75,-0.75,0.14,0.20,23.1,4.21,-0.66,3.61,-2.16,-1.16,-2.13,-11.01, 3
33186.00,0.0000,0.0000,0.00,0.00,1017.85,0.75,-0.61,0.28,0.32,23.1,4.21,0.37,4.16,-1.65,-0.98,-1.59,-10.69, 3
33197.00,0.0000,0.0000,0.00,0.00,1017.85,0.75,-0.49,0.40,0.43,23.1,4.21,1.28,4.81,-1.03,-0.88,-1.32,-9.56, 3
33207.00,0.0000,0.0000,0.00,0.00,1017.91,0.25,-0.42,0.47,0.48,23.2,4.20,1.76,4.96,-0.86,-0.84,-1.33,-8.12, 3
33217.00,0.0000,0.0000,0.00,0.00,1017.91,0.25,-0.36,0.53,0.53,23.2,4.20,2.53,4.71,-0.78,-0.56,-1.37,-6.55, 3
33227.00,0.0000,0.0000,0.00,0.00,1017.91,0.25,-0.30,0.59,0.58,23.2,4.20,2.89,4.45,-0.74,-0.26,-1.43,-5.19, 3
33238.00,0.0000,0.0000,0.00,0.00,1017.91,0.25,-0.25,0.64,0.62,23.2,4.20,3.15,3.93,-0.89,0.06,-1.55,-3.82, 3
33249.00,0.0000,0.0000,0.00,0.00,1017.90,0.33,-0.19,0.70,0.66,23.2,4.20,3.14,3.71,-0.86,0.09,-1.66,-2.91, 3
33259.00,0.0000,0.0000,0.00,0.00,1017.90,0.33,-0.14,0.75,0.70,23.2,4.20,3.14,3.63,-0.80,-0.25,-1.80,-2.17, 3
33269.00,0.0000,0.0000,0.00,0.00,1017.90,0.33,-0.09,0.80,0.74,23.2,4.20,3.18,3.27,-0.90,-0.64,-1.72,-1.42, 3
33280.00,0.0000,0.0000,0.00,0.00,1017.90,0.33,-0.05,0.84,0.77,23.2,4.20,3.20,2.94,-0.99,-1.03,-1.34,-0.58, 3
33290.00,0.0000,0.0000,0.00,0.00,1017.85,0.75,0.03,0.92,0.83,23.2,4.20,3.09,2.36,-1.04,-1.24,-0.85,0.08, 3
33300.00,0.0000,0.0000,0.00,0.00,1017.85,0.75,0.10,0.98,0.88,23.2,4.20,2.89,1.92,-0.90,-1.37,-0.27,0.74, 3
33310.00,0.0000,0.0000,0.00,0.00,1017.85,0.75,0.16,1.05,0.93,23.2,4.21,2.32,1.14,-0.50,-1.36,0.09,1.15, 3
33320.00,0.0000,0.0000,0.00,0.00,1017.85,0.75,0.22,1.10,0.97,23.2,4.21,1.87,0.70,-0.19,-1.30,0.36,1.56, 3
33330.00,0.0000,0.0000,0.00,0.00,1017.87,0.58,0.26,1.14,0.99,23.2,4.21,1.58,0.49,-0.06,-1.18,0.51,1.89, 3
33340.00,0.0000,0.0000,0.00,0.00,1017.87,0.58,0.30,1.18,1.02,23.2,4.21,1.27,0.29,0.01,-0.96,0.64,2.32, 3
33350.00,0.0000,0.0000,0.00,0.00,1017.87,0.58,0.33,1.21,1.04,23.2,4.21,0.82,0.03,0.01,-0.83,0.76,2.68, 3
33360.00,0.0000,0.0000,0.00,0.00,1017.87,0.58,0.36,1.24,1.05,23.2,4.21,0.38,-0.18,0.04,-0.81,0.88,3.10, 3
33371.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,0.33,1.21,1.01,23.2,4.21,0.11,-0.32,0.08,-0.75,1.03,3.46, 3
33380.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,0.30,1.17,0.98,23.2,4.21,-0.12,-0.46,0.11,-0.71,1.12,3.67, 3
33390.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,0.27,1.14,0.94,23.2,4.21,-0.46,-0.61,0.17,-0.75,1.14,3.83, 3
33401.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,0.25,1.12,0.91,23.2,4.21,-0.64,-0.64,0.24,-0.74,1.07,3.94, 3
33412.00,0.0000,0.0000,0.00,0.00,1017.90,0.33,0.27,1.13,0.91,23.2,4.21,-0.86,-0.71,0.28,-0.69,1.02,4.03, 3
33422.00,0.0000,0.0000,0.00,0.00,1017.90,0.33,0.28,1.15,0.92,23.2,4.21,-1.00,-0.77,0.22,-0.67,1.03,4.04, 3
33431.00,0.0000,0.0000,0.00,0.00,1017.90,0.33,0.30,1.16,0.92,23.2,4.21,-1.09,-0.80,0.18,-0.67,1.04,4.00, 3
33443.00,0.0000,0.0000,0.00,0.00,1017.90,0.33,0.31,1.17,0.92,23.2,4.21,-1.22,-0.79,0.14,-0.66,1.04,3.91, 3
33453.00,0.0000,0.0000,0.00,0.00,1017.95,-0.08,0.29,1.15,0.89,23.2,4.21,-1.36,-0.73,0.12,-0.67,1.04,3.79, 3
33463.00,0.0000,0.0000,0.00,0.00,1017.95,-0.08,0.27,1.12,0.87,23.2,4.21,-1.42,-0.67,0.10,-0.74,1.03,3.66, 3
33473.00,0.0000,0.0000,0.00,0.00,1017.95,-0.08,0.25,1.10,0.84,23.2,4.21,-1.45,-0.62,0.07,-0.85,1.07,3.57, 3
33484.00,0.0000,0.0000,0.00,0.00,1017.95,-0.08,0.23,1.08,0.81,23.2,4.21,-1.49,-0.60,-0.01,-0.97,1.18,3.46, 3
33495.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,0.21,1.06,0.78,23.2,4.21,-1.55,-0.56,-0.07,-1.20,1.34,3.30, 3
33505.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,0.19,1.03,0.75,23.2,4.21,-1.59,-0.56,-0.08,-1.37,1.42,3.13, 3
33515.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,0.17,1.01,0.73,23.2,4.22,-1.67,-0.61,-0.10,-1.36,1.46,2.95, 3
33526.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,0.15,0.99,0.70,23.2,4.22,-1.70,-0.68,-0.11,-1.17,1.48,2.71, 3
33536.00,0.0000,0.0000,0.00,0.00,1017.94,0.00,0.15,0.98,0.69,23.2,4.22,-1.70,-0.72,-0.10,-0.94,1.48,2.50, 3
33545.00,0.0000,0.0000,0.00,0.00,1017.94,0.00,0.15,0.98,0.68,23.2,4.22,-1.66,-0.71,-0.04,-0.77,1.42,2.29, 3
33555.00,0.0000,0.0000,0.00,0.00,1017.94,0.00,0.14,0.97,0.67,23.2,4.22,-1.63,-0.68,0.01,-0.66,1.31,2.10, 3
33565.00,0.0000,0.0000,0.00,0.00,1017.94,0.00,0.14,0.96,0.66,23.2,4.22,-1.60,-0.63,0.06,-0.56,1.15,1.87, 3
33575.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,0.10,0.92,0.62,23.2,4.22,-1.60,-0.61,0.03,-0.60,1.05,1.68, 3
33584.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,0.07,0.89,0.58,23.2,4.22,-1.59,-0.57,0.01,-0.71,0.91,1.48, 3
33594.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,0.04,0.85,0.54,23.2,4.22,-1.53,-0.45,0.00,-0.79,0.79,1.35, 3
33602.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,0.01,0.82,0.51,23.2,4.22,-1.51,-0.40,0.02,-0.78,0.68,1.31, 3
33614.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.02,0.79,0.48,23.2,4.21,-1.48,-0.37,0.02,-0.74,0.60,1.31, 3
33624.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.06,0.74,0.43,23.2,4.21,-1.40,-0.33,0.04,-0.69,0.49,1.36, 3
33633.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.11,0.70,0.39,23.2,4.21,-1.35,-0.32,0.05,-0.62,0.44,1.41, 3
33642.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.15,0.66,0.35,23.2,4.21,-1.32,-0.33,0.03,-0.63,0.38,1.43, 3
33653.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.18,0.62,0.31,23.2,4.21,-1.31,-0.31,0.06,-0.81,0.28,1.40, 3
33663.00,0.0000,0.0000,0.00,0.00,1017.95,-0.08,-0.17,0.63,0.32,23.2,4.21,-1.27,-0.28,0.10,-0.96,0.15,1.41, 3
33805.00,0.0000,0.0000,0.00,0.00,1017.95,-0.08,-0.08,0.67,0.32,23.2,4.21,-1.19,-0.28,0.00,-1.26,-0.09,0.96, 3
33815.00,0.0000,0.0000,0.00,0.00,1017.95,-0.08,-0.07,0.67,0.31,23.2,4.21,-1.20,-0.30,-0.00,-1.17,-0.02,0.95, 3
33826.00,0.0000,0.0000,0.00,0.00,1017.95,-0.08,-0.07,0.67,0.31,23.2,4.21,-1.19,-0.31,0.02,-0.99,0.02,0.96, 3
33836.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.13,0.61,0.25,23.1,4.21,-1.16,-0.32,0.05,-0.87,0.05,0.95, 3
33845.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.18,0.56,0.21,23.1,4.22,-1.15,-0.32,0.05,-0.90,0.02,0.92, 3
33855.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.22,0.51,0.17,23.1,4.22,-1.13,-0.31,0.09,-0.99,-0.03,0.85, 3
33863.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.25,0.48,0.13,23.1,4.22,-1.12,-0.30,0.11,-1.07,-0.08,0.79, 3
33875.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.28,0.44,0.11,23.1,4.22,-1.11,-0.28,0.10,-1.16,-0.15,0.74, 3
33885.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.32,0.40,0.07,23.1,4.22,-1.10,-0.29,0.06,-1.22,-0.21,0.66, 3
33894.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.35,0.37,0.04,23.1,4.22,-1.10,-0.30,0.01,-1.24,-0.24,0.59, 3
33903.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.37,0.34,0.02,23.1,4.22,-1.11,-0.30,-0.02,-1.23,-0.26,0.54, 3
33913.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.40,0.31,-0.01,23.1,4.22,-1.11,-0.28,-0.04,-1.16,-0.26,0.49, 3
33923.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.42,0.29,-0.03,23.1,4.22,-1.10,-0.27,-0.05,-1.04,-0.24,0.50, 3
33933.00,0.0000,0.0000,0.00,0.00,1017.97,-0.25,-0.40,0.31,-0.01,23.1,4.22,-1.09,-0.26,-0.06,-0.91,-0.18,0.49, 3
33943.00,0.0000,0.0000,0.00,0.00,1017.97,-0.25,-0.39,0.32,-0.00,23.1,4.23,-1.07,-0.27,-0.07,-0.85,-0.12,0.47, 3
33953.00,0.0000,0.0000,0.00,0.00,1017.97,-0.25,-0.37,0.33,0.01,23.1,4.23,-1.06,-0.27,-0.07,-0.79,-0.04,0.43, 3
33965.00,0.0000,0.0000,0.00,0.00,1017.97,-0.25,-0.36,0.34,0.02,23.1,4.23,-1.04,-0.27,-0.06,-0.72,0.02,0.37, 3
33977.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.36,0.34,0.01,23.1,4.23,-1.02,-0.26,-0.06,-0.69,0.09,0.29, 3
33988.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.36,0.33,0.01,23.1,4.23,-1.02,-0.26,-0.06,-0.69,0.13,0.20, 3
33998.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.36,0.33,0.00,23.1,4.23,-1.01,-0.24,-0.06,-0.69,0.16,0.13, 3
34009.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.36,0.32,-0.00,23.1,4.23,-1.01,-0.21,-0.04,-0.67,0.20,0.08, 3
34020.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.36,0.32,-0.01,23.1,4.23,-1.01,-0.19,-0.02,-0.56,0.19,0.08, 3
34033.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.36,0.31,-0.01,23.1,4.23,-1.02,-0.18,-0.02,-0.42,0.19,0.06, 3
34043.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.37,0.31,-0.01,23.1,4.23,-1.02,-0.17,-0.00,-0.36,0.16,0.04, 3
34054.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.37,0.30,-0.02,23.1,4.23,-0.99,-0.14,0.02,-0.34,0.13,0.03, 3
34065.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.38,0.29,-0.03,23.1,4.23,-0.97,-0.11,0.02,-0.41,0.09,0.02, 3
34075.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.38,0.28,-0.04,23.1,4.23,-0.97,-0.08,0.00,-0.46,0.06,0.06, 3
34085.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.39,0.27,-0.05,23.1,4.23,-0.98,-0.06,-0.02,-0.47,0.04,0.09, 3
34096.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.40,0.26,-0.06,23.1,4.23,-0.99,-0.05,-0.03,-0.50,0.01,0.13, 3
34107.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.40,0.26,-0.06,23.2,4.23,-1.00,-0.05,-0.02,-0.48,-0.02,0.15, 3
34116.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.40,0.25,-0.06,23.2,4.23,-1.00,-0.05,-0.00,-0.41,-0.04,0.20, 3
34125.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.39,0.25,-0.06,23.2,4.23,-0.99,-0.07,0.00,-0.35,-0.06,0.21, 3
34135.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.39,0.25,-0.06,23.2,4.23,-0.98,-0.08,-0.00,-0.33,-0.08,0.22, 3
34147.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.41,0.23,-0.08,23.2,4.23,-0.97,-0.08,-0.02,-0.33,-0.08,0.19, 3
34157.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.42,0.22,-0.09,23.2,4.23,-0.98,-0.07,-0.02,-0.29,-0.09,0.18, 3
34168.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.43,0.20,-0.10,23.2,4.23,-1.00,-0.07,-0.03,-0.25,-0.09,0.14, 3
34180.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.44,0.19,-0.11,23.2,4.23,-1.02,-0.06,-0.03,-0.29,-0.08,0.10, 3
34191.00,0.0000,0.0000,0.00,0.00,1018.04,-0.83,-0.47,0.15,-0.14,23.2,4.23,-1.02,-0.04,-0.02,-0.34,-0.09,0.04, 3
34201.00,0.0000,0.0000,0.00,0.00,1018.04,-0.83,-0.50,0.12,-0.17,23.2,4.23,-1.02,0.00,0.01,-0.41,-0.13,0.03, 3
34211.00,0.0000,0.0000,0.00,0.00,1018.04,-0.83,-0.53,0.09,-0.19,23.2,4.23,-1.03,0.01,0.03,-0.47,-0.17,0.04, 3
34222.00,0.0000,0.0000,0.00,0.00,1018.04,-0.83,-0.55,0.06,-0.22,23.2,4.23,-1.04,0.02,0.05,-0.49,-0.22,0.10, 3
34234.00,0.0000,0.0000,0.00,0.00,1017.94,0.00,-0.51,0.11,-0.17,23.2,4.23,-1.03,0.05,0.03,-0.47,-0.24,0.19, 3
34245.00,0.0000,0.0000,0.00,0.00,1017.94,0.00,-0.46,0.15,-0.14,23.2,4.23,-1.04,0.05,0.01,-0.46,-0.25,0.28, 3
34255.00,0.0000,0.0000,0.00,0.00,1017.94,0.00,-0.42,0.19,-0.10,23.2,4.23,-1.05,0.03,-0.02,-0.50,-0.25,0.34, 3
34266.00,0.0000,0.0000,0.00,0.00,1017.94,0.00,-0.38,0.22,-0.07,23.2,4.23,-1.04,0.02,-0.04,-0.56,-0.23,0.39, 3
34276.00,0.0000,0.0000,0.00,0.00,1017.97,-0.25,-0.37,0.23,-0.06,23.2,4.23,-1.04,0.01,-0.05,-0.59,-0.22,0.40, 3
34310.00,0.0000,0.0000,0.00,0.00,1017.97,-0.25,-0.35,0.24,-0.05,23.2,4.23,-1.01,-0.03,-0.05,-0.62,-0.12,0.43, 3
34320.00,0.0000,0.0000,0.00,0.00,1017.97,-0.25,-0.34,0.25,-0.04,23.2,4.23,-1.01,-0.04,-0.06,-0.59,-0.08,0.40, 3
34331.00,0.0000,0.0000,0.00,0.00,1017.97,-0.25,-0.33,0.26,-0.03,23.2,4.23,-1.00,-0.09,-0.07,-0.56,-0.05,0.33, 3
34342.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.32,0.26,-0.03,23.2,4.23,-1.00,-0.12,-0.07,-0.53,-0.02,0.26, 3
34352.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.32,0.26,-0.03,23.2,4.23,-1.00,-0.14,-0.08,-0.48,0.01,0.14, 3
34362.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.32,0.26,-0.04,23.2,4.23,-0.98,-0.13,-0.09,-0.47,0.04,0.06, 3
34373.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.32,0.25,-0.04,23.2,4.23,-0.98,-0.11,-0.09,-0.43,0.10,-0.01, 3
34384.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,-0.30,0.27,-0.02,23.2,4.23,-0.98,-0.08,-0.09,-0.33,0.13,-0.03, 3
34394.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,-0.29,0.28,-0.01,23.2,4.22,-0.98,-0.07,-0.12,-0.30,0.18,-0.05, 3
34404.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,-0.28,0.29,-0.00,23.2,4.22,-0.97,-0.06,-0.11,-0.26,0.24,-0.06, 3
34416.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,-0.26,0.30,0.00,23.2,4.22,-0.97,-0.04,-0.12,-0.24,0.29,-0.07, 3
34427.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.30,0.26,-0.03,23.2,4.22,-0.98,-0.01,-0.10,-0.21,0.35,-0.07, 3
34436.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.34,0.22,-0.07,23.2,4.22,-0.98,0.01,-0.09,-0.19,0.37,-0.06, 3
34446.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.37,0.18,-0.10,23.2,4.22,-0.99,0.01,-0.07,-0.20,0.37,-0.05, 3
34457.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.40,0.15,-0.13,23.2,4.22,-0.99,0.00,-0.06,-0.24,0.34,-0.05, 3
34468.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.41,0.14,-0.14,23.2,4.22,-0.99,0.02,-0.02,-0.24,0.29,-0.03, 3
34478.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.42,0.13,-0.14,23.2,4.22,-0.98,0.03,0.01,-0.22,0.23,-0.00, 3
34487.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.42,0.12,-0.15,23.2,4.22,-0.97,0.03,0.01,-0.21,0.17,0.03, 3
34499.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.43,0.11,-0.16,23.2,4.22,-0.97,0.02,0.00,-0.17,0.10,0.06, 3
34511.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,-0.40,0.13,-0.14,23.2,4.22,-0.98,0.02,-0.03,-0.14,0.04,0.07, 3
34522.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,-0.38,0.15,-0.12,23.2,4.22,-0.98,0.02,-0.02,-0.12,0.00,0.10, 3
34532.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,-0.36,0.17,-0.10,23.2,4.22,-0.98,0.02,-0.02,-0.08,-0.03,0.11, 3
34543.00,0.0000,0.0000,0.00,0.00,1017.96,-0.17,-0.34,0.18,-0.09,23.2,4.22,-0.97,0.02,-0.03,-0.04,-0.05,0.12, 3
34554.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.35,0.17,-0.10,23.2,4.22,-0.96,0.02,-0.03,-0.03,-0.05,0.15, 3
34564.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.36,0.16,-0.11,23.2,4.22,-0.97,0.03,-0.04,-0.04,-0.05,0.16, 3
34574.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.37,0.14,-0.12,23.2,4.22,-0.98,0.04,-0.05,-0.07,-0.04,0.17, 3
34585.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.38,0.13,-0.13,23.2,4.22,-0.97,0.05,-0.04,-0.13,-0.01,0.19, 3
34595.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.38,0.13,-0.13,23.2,4.22,-0.97,0.06,-0.03,-0.18,0.02,0.20, 3
34605.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.37,0.14,-0.12,23.2,4.23,-0.98,0.06,-0.04,-0.23,0.04,0.22, 3
34614.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.37,0.14,-0.12,23.2,4.23,-0.97,0.06,-0.04,-0.30,0.08,0.23, 3
34623.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.36,0.14,-0.12,23.2,4.23,-0.98,0.06,-0.04,-0.36,0.10,0.24, 3
34634.00,0.0000,0.0000,0.00,0.00,1017.98,-0.33,-0.36,0.14,-0.11,23.2,4.23,-0.99,0.06,-0.03,-0.51,0.15,0.23, 3
34644.00,0.0000,0.0000,0.00,0.00,1018.04,-0.83,-0.40,0.10,-0.15,23.2,4.23,-0.99,0.06,-0.02,-0.60,0.17,0.24, 3
34653.00,0.0000,0.0000,0.00,0.00,1018.04,-0.83,-0.43,0.06,-0.18,23.2,4.23,-0.98,0.08,-0.02,-0.65,0.20,0.26, 3
34663.00,0.0000,0.0000,0.00,0.00,1018.04,-0.83,-0.46,0.03,-0.21,23.2,4.23,-0.97,0.09,-0.02,-0.69,0.21,0.29, 3
34674.00,0.0000,0.0000,0.00,0.00,1018.04,-0.83,-0.49,-0.00,-0.24,23.2,4.23,-0.95,0.09,-0.05,-0.75,0.27,0.33, 3
34683.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.51,-0.03,-0.25,23.2,4.23,-0.94,0.10,-0.06,-0.82,0.33,0.36, 3
34693.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.53,-0.05,-0.27,23.2,4.23,-0.94,0.09,-0.08,-0.85,0.41,0.37, 3
34702.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.55,-0.07,-0.29,23.2,4.22,-0.95,0.05,-0.12,-0.84,0.49,0.38, 3
34713.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.57,-0.09,-0.30,23.2,4.22,-0.97,0.01,-0.13,-0.77,0.56,0.37, 3
34725.00,0.0000,0.0000,0.00,0.00,1018.03,-0.75,-0.58,-0.10,-0.31,23.2,4.22,-0.97,-0.01,-0.11,-0.65,0.63,0.30, 3
34737.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.59,-0.11,-0.32,23.2,4.22,-0.97,0.04,-0.11,-0.43,0.66,0.31, 3
34747.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.60,-0.12,-0.32,23.2,4.22,-0.97,0.04,-0.15,-0.45,0.72,0.29, 3
34757.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.60,-0.13,-0.33,23.2,4.22,-0.95,0.03,-0.14,-0.51,0.77,0.27, 3
34769.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.61,-0.14,-0.33,23.2,4.22,-0.94,0.05,-0.12,-0.56,0.80,0.25, 3
34780.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.60,-0.13,-0.32,23.2,4.22,-0.95,0.07,-0.09,-0.48,0.78,0.27, 3
34791.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.58,-0.11,-0.30,23.2,4.22,-0.98,0.06,-0.08,-0.34,0.77,0.26, 3
34801.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.57,-0.10,-0.29,23.2,4.22,-1.00,0.02,-0.08,-0.15,0.72,0.24, 3
34812.00,0.0000,0.0000,0.00,0.00,1017.99,-0.41,-0.56,-0.09,-0.28,23.2,4.21,-1.00,-0.02,-0.05,0.00,0.64,0.19, 3
34823.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.55,-0.09,-0.28,23.2,4.21,-0.99,-0.02,-0.00,0.09,0.54,0.10, 3
34832.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.55,-0.09,-0.27,23.2,4.21,-0.98,-0.02,0.02,0.16,0.42,0.04, 3
34842.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.55,-0.09,-0.27,23.2,4.21,-0.97,-0.02,0.05,0.26,0.29,-0.01, 3
34853.00,0.0000,0.0000,0.00,0.00,1018.00,-0.50,-0.54,-0.09,-0.26,23.2,4.21,-0.96,-0.02,0.04,0.38,0.16,-0.04, 3
34864.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.55,-0.09,-0.27,23.2,4.21,-0.93,-0.03,-0.01,0.48,0.03,-0.07, 3
35027.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.57,-0.14,-0.27,23.2,4.21,-0.77,0.22,-0.04,-0.28,-1.46,-0.27, 3
35037.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.57,-0.14,-0.27,23.2,4.21,-0.87,0.24,-0.05,0.29,-1.54,0.13, 3
35049.00,0.0000,0.0000,0.00,0.00,1018.01,-0.58,-0.57,-0.15,-0.27,23.2,4.21,-0.98,0.23,-0.11,1.02,-1.43,0.58, 3
35061.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.59,-0.16,-0.28,23.1,4.21,-0.97,0.13,-0.24,1.63,-0.90,1.08, 3
35071.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.60,-0.18,-0.29,23.1,4.21,-0.83,0.02,-0.32,1.48,-0.53,1.23, 3
35081.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.61,-0.19,-0.30,23.1,4.21,-0.82,-0.12,-0.40,1.36,-0.22,1.14, 3
35092.00,0.0000,0.0000,0.00,0.00,1018.02,-0.66,-0.62,-0.19,-0.30,23.1,4.21,-0.89,-0.21,-0.42,1.39,0.04,0.93, 3
