Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
14914.00,0.0000,0.0000,0.00,0.00,1022.20,0.17,-0.39,0.54,0.54,22.2,4.28,1.80,-0.49,-0.59,-2.34,-1.21,-3.70, 3
14934.00,0.0000,0.0000,0.00,0.00,1022.20,0.17,-0.32,0.60,0.58,22.2,4.28,0.72,0.03,-0.11,-1.69,-0.66,-4.47, 3
14945.00,0.0000,0.0000,0.00,0.00,1022.20,0.17,-0.27,0.65,0.62,22.2,4.28,0.30,0.13,0.02,-1.26,-0.51,-4.62, 3
14955.00,0.0000,0.0000,0.00,0.00,1022.20,0.17,-0.22,0.70,0.66,22.2,4.28,-0.33,0.19,0.20,-0.76,-0.51,-4.66, 3
14966.00,0.0000,0.0000,0.00,0.00,1022.24,-0.17,-0.21,0.71,0.66,22.2,4.26,-1.04,0.21,0.28,-0.38,-0.57,-4.58, 3
14975.00,0.0000,0.0000,0.00,0.00,1022.24,-0.17,-0.20,0.72,0.66,22.2,4.26,-1.29,0.16,0.25,-0.21,-0.60,-4.39, 3
14985.00,0.0000,0.0000,0.00,0.00,1022.24,-0.17,-0.19,0.73,0.67,22.2,4.26,-1.54,-0.02,0.27,-0.17,-0.62,-4.29, 3
14995.00,0.0000,0.0000,0.00,0.00,1022.24,-0.17,-0.18,0.74,0.67,22.2,4.26,-1.68,-0.21,0.28,-0.13,-0.61,-4.27, 3
15005.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.20,0.73,0.65,22.2,4.26,-1.85,-0.34,0.25,-0.21,-0.53,-4.28, 3
15015.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.21,0.71,0.63,22.2,4.26,-1.99,-0.43,0.29,-0.48,-0.38,-4.33, 3
15024.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.22,0.70,0.62,22.2,4.26,-2.13,-0.55,0.35,-0.66,-0.22,-4.47, 3
15038.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.23,0.69,0.60,22.2,4.26,-2.27,-0.59,0.44,-0.60,0.09,-4.59, 3
15049.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.24,0.68,0.59,22.2,4.26,-2.33,-0.49,0.54,-0.54,0.27,-4.45, 3
15059.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.25,0.67,0.57,22.2,4.26,-2.40,-0.32,0.63,-0.62,0.38,-4.23, 3
15070.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.25,0.66,0.56,22.2,4.24,-2.39,-0.28,0.74,-0.60,0.42,-3.89, 3
15082.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.26,0.66,0.55,22.2,4.24,-2.34,-0.24,0.73,-0.57,0.38,-3.58, 3
15093.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.28,0.63,0.52,22.2,4.24,-2.26,-0.21,0.72,-0.57,0.32,-3.19, 3
15103.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.30,0.61,0.50,22.2,4.24,-2.21,-0.12,0.84,-0.60,0.14,-2.83, 3
15112.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.32,0.59,0.48,22.2,4.24,-2.18,-0.04,0.83,-0.60,-0.04,-2.44, 3
15121.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.34,0.58,0.46,22.2,4.24,-2.12,0.04,0.81,-0.61,-0.18,-2.00, 3
15132.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.35,0.56,0.44,22.2,4.24,-2.01,0.12,0.72,-0.66,-0.32,-1.37, 3
15143.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.40,0.51,0.39,22.2,4.24,-1.89,0.08,0.57,-0.72,-0.36,-0.92, 3
15153.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.44,0.46,0.35,22.2,4.24,-1.77,0.00,0.42,-0.71,-0.36,-0.59, 3
15164.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.49,0.42,0.31,22.2,4.24,-1.69,0.00,0.42,-0.66,-0.38,-0.38, 3
15176.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.52,0.38,0.27,22.2,4.23,-1.66,0.01,0.38,-0.58,-0.40,-0.19, 3
15188.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.51,0.39,0.28,22.2,4.23,-1.62,0.03,0.42,-0.39,-0.39,0.02, 3
15197.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.50,0.41,0.28,22.2,4.23,-1.57,0.03,0.44,-0.21,-0.41,0.13, 3
15207.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.49,0.41,0.29,22.2,4.23,-1.47,0.00,0.35,0.01,-0.40,0.17, 3
15218.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.48,0.42,0.30,22.2,4.23,-1.37,-0.07,0.28,0.23,-0.35,0.12, 3
15229.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.49,0.41,0.28,22.2,4.23,-1.25,-0.21,0.17,0.33,-0.24,-0.07, 3
15238.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.50,0.40,0.27,22.2,4.23,-1.18,-0.34,0.05,0.31,-0.13,-0.27, 3
15248.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.51,0.39,0.26,22.2,4.23,-1.14,-0.40,-0.05,0.21,0.02,-0.54, 3
15259.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.52,0.38,0.25,22.2,4.23,-1.12,-0.36,-0.07,0.04,0.19,-0.78, 3
15270.00,0.0000,0.0000,0.00,0.00,1022.26,-0.33,-0.50,0.40,0.26,22.2,4.23,-1.10,-0.29,-0.06,-0.17,0.38,-0.98, 3
15280.00,0.0000,0.0000,0.00,0.00,1022.26,-0.33,-0.48,0.41,0.27,22.2,4.22,-1.10,-0.19,0.00,-0.26,0.49,-1.03, 3
15289.00,0.0000,0.0000,0.00,0.00,1022.26,-0.33,-0.46,0.43,0.28,22.2,4.22,-1.11,-0.14,0.06,-0.29,0.57,-1.05, 3
15299.00,0.0000,0.0000,0.00,0.00,1022.26,-0.33,-0.45,0.44,0.29,22.2,4.22,-1.09,-0.09,0.13,-0.28,0.60,-1.03, 3
15310.00,0.0000,0.0000,0.00,0.00,1022.26,-0.33,-0.44,0.45,0.30,22.2,4.22,-1.06,-0.09,0.14,-0.21,0.58,-1.01, 3
15322.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.46,0.42,0.27,22.2,4.22,-1.02,-0.10,0.14,-0.09,0.56,-0.96, 3
15332.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.49,0.40,0.24,22.2,4.22,-1.00,-0.09,0.15,-0.02,0.54,-0.89, 3
15341.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.51,0.37,0.22,22.2,4.22,-1.00,-0.09,0.17,-0.02,0.48,-0.80, 3
15350.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.54,0.35,0.20,22.2,4.22,-1.01,-0.10,0.20,-0.05,0.41,-0.73, 3
15361.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.56,0.32,0.17,22.2,4.22,-1.02,-0.12,0.24,-0.04,0.26,-0.63, 3
15372.00,0.0000,0.0000,0.00,0.00,1022.39,-1.40,-0.62,0.25,0.11,22.2,4.22,-1.03,-0.11,0.24,-0.00,0.12,-0.52, 3
15382.00,0.0000,0.0000,0.00,0.00,1022.39,-1.40,-0.69,0.19,0.05,22.2,4.23,-1.05,-0.10,0.23,-0.02,0.01,-0.40, 3
15392.00,0.0000,0.0000,0.00,0.00,1022.39,-1.40,-0.74,0.13,0.00,22.2,4.23,-1.07,-0.12,0.21,-0.07,-0.10,-0.30, 3
15403.00,0.0000,0.0000,0.00,0.00,1022.39,-1.40,-0.80,0.08,-0.05,22.2,4.23,-1.07,-0.16,0.17,-0.09,-0.20,-0.21, 3
15414.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.80,0.07,-0.05,22.2,4.23,-1.07,-0.18,0.14,-0.08,-0.23,-0.15, 3
15425.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.80,0.07,-0.05,22.2,4.23,-1.08,-0.20,0.06,-0.09,-0.21,-0.11, 3
15435.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.80,0.07,-0.05,22.2,4.23,-1.06,-0.23,0.01,-0.13,-0.15,-0.13, 3
15446.00,0.0000,0.0000,0.00,0.00,1022.32,-0.83,-0.80,0.07,-0.06,22.2,4.23,-1.07,-0.24,0.01,-0.21,-0.10,-0.20, 3
15457.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.81,0.06,-0.06,22.2,4.23,-1.09,-0.22,-0.00,-0.20,-0.05,-0.26, 3
15467.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.82,0.05,-0.07,22.2,4.23,-1.10,-0.18,0.00,-0.19,-0.02,-0.30, 3
15477.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.83,0.04,-0.08,22.2,4.23,-1.12,-0.15,0.00,-0.15,-0.00,-0.36, 3
15488.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.83,0.03,-0.08,22.2,4.22,-1.13,-0.14,-0.01,-0.11,0.01,-0.42, 3
15630.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.84,0.01,-0.09,22.2,4.22,-0.97,-0.10,-0.09,0.21,0.23,0.34, 3
15640.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.85,-0.00,-0.10,22.2,4.22,-0.96,-0.15,-0.06,0.25,0.21,0.33, 3
15650.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.86,-0.01,-0.11,22.2,4.22,-0.95,-0.19,-0.04,0.25,0.17,0.29, 3
15662.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.87,-0.02,-0.11,22.2,4.22,-0.92,-0.20,-0.06,0.23,0.11,0.22, 3
15672.00,0.0000,0.0000,0.00,0.00,1022.24,-0.17,-0.78,0.06,-0.04,22.1,4.22,-0.89,-0.21,-0.06,0.24,0.08,0.14, 3
15682.00,0.0000,0.0000,0.00,0.00,1022.24,-0.17,-0.71,0.13,0.02,22.1,4.22,-0.87,-0.20,-0.08,0.30,0.06,0.02, 3
15692.00,0.0000,0.0000,0.00,0.00,1022.24,-0.17,-0.65,0.19,0.07,22.1,4.22,-0.85,-0.18,-0.12,0.38,0.05,-0.06, 3
15703.00,0.0000,0.0000,0.00,0.00,1022.24,-0.17,-0.59,0.25,0.11,22.1,4.22,-0.83,-0.14,-0.18,0.42,0.08,-0.14, 3
15714.00,0.0000,0.0000,0.00,0.00,1022.25,-0.25,-0.55,0.28,0.14,22.1,4.22,-0.81,-0.10,-0.19,0.45,0.09,-0.22, 3
15724.00,0.0000,0.0000,0.00,0.00,1022.25,-0.25,-0.52,0.31,0.17,22.1,4.23,-0.81,-0.08,-0.20,0.42,0.10,-0.28, 3
15734.00,0.0000,0.0000,0.00,0.00,1022.25,-0.25,-0.49,0.34,0.19,22.1,4.23,-0.79,-0.05,-0.21,0.30,0.11,-0.33, 3
15744.00,0.0000,0.0000,0.00,0.00,1022.25,-0.25,-0.46,0.37,0.21,22.1,4.23,-0.73,-0.09,-0.17,0.03,0.06,-0.39, 3
15755.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.47,0.36,0.20,22.1,4.23,-0.77,-0.09,-0.13,-0.08,0.03,-0.46, 3
15765.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.48,0.35,0.19,22.1,4.23,-0.82,-0.08,-0.13,-0.09,0.00,-0.49, 3
15775.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.48,0.34,0.19,22.1,4.23,-0.83,-0.00,-0.12,-0.09,-0.03,-0.47, 3
15786.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.49,0.34,0.18,22.1,4.23,-0.83,0.04,-0.10,-0.25,-0.03,-0.44, 3
15796.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.51,0.32,0.16,22.1,4.23,-0.89,0.04,-0.09,-0.28,-0.02,-0.40, 3
15806.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.53,0.30,0.14,22.1,4.23,-0.94,0.23,-0.11,-0.36,0.03,-0.34, 3
15815.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.54,0.28,0.12,22.1,4.23,-0.96,0.16,-0.06,-0.17,0.08,-0.22, 3
15825.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.56,0.26,0.11,22.1,4.23,-0.99,0.15,-0.05,0.01,0.16,-0.12, 3
15836.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.57,0.25,0.10,22.1,4.23,-1.05,0.16,0.04,0.26,0.24,0.04, 3
15846.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.60,0.22,0.07,22.1,4.23,-1.12,0.19,0.12,0.37,0.28,0.24, 3
15855.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.62,0.19,0.05,22.1,4.23,-1.18,0.19,0.11,0.40,0.34,0.44, 3
15865.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.64,0.17,0.03,22.1,4.23,-1.23,0.14,0.17,0.46,0.42,0.62, 3
15876.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.66,0.15,0.01,22.1,4.23,-1.26,0.10,0.19,0.58,0.50,0.75, 3
15887.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.65,0.16,0.01,22.1,4.23,-1.26,0.01,0.25,0.73,0.57,0.82, 3
15897.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.65,0.16,0.02,22.1,4.23,-1.25,-0.00,0.30,0.94,0.59,0.87, 3
15907.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.64,0.17,0.02,22.1,4.23,-1.29,-0.04,0.27,1.01,0.65,0.89, 3
15919.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.63,0.17,0.03,22.1,4.23,-1.33,-0.06,0.38,0.99,0.62,0.98, 3
15929.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.63,0.17,0.03,22.1,4.23,-1.36,-0.08,0.43,1.02,0.57,1.06, 3
15939.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.63,0.17,0.02,22.1,4.23,-1.39,-0.09,0.47,1.00,0.54,1.15, 3
15949.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.63,0.17,0.02,22.1,4.23,-1.42,-0.12,0.54,0.93,0.46,1.25, 3
15960.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.64,0.17,0.02,22.1,4.23,-1.45,-0.15,0.54,0.91,0.40,1.35, 3
15971.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.64,0.16,0.01,22.2,4.23,-1.48,-0.24,0.59,0.85,0.26,1.37, 3
15980.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.65,0.15,0.00,22.2,4.23,-1.43,-0.32,0.48,0.74,0.21,1.29, 3
15990.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.66,0.14,-0.00,22.2,4.23,-1.34,-0.40,0.48,0.72,0.15,1.16, 3
16001.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.66,0.13,-0.01,22.2,4.23,-1.27,-0.44,0.45,0.70,0.08,0.93, 3
16012.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.67,0.13,-0.02,22.2,4.23,-1.20,-0.47,0.38,0.70,0.03,0.64, 3
16022.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.67,0.12,-0.02,22.2,4.23,-1.16,-0.52,0.37,0.69,0.02,0.34, 3
16035.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.68,0.11,-0.03,22.2,4.24,-1.15,-0.60,0.28,0.69,0.05,-0.09, 3
16046.00,0.0000,0.0000,0.00,0.00,1022.31,-0.74,-0.68,0.11,-0.03,22.2,4.24,-1.11,-0.64,0.23,0.72,0.15,-0.54, 3
16056.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.70,0.09,-0.05,22.2,4.24,-1.11,-0.62,0.17,0.75,0.31,-0.89, 3
16067.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.72,0.07,-0.07,22.2,4.24,-1.11,-0.55,0.15,0.73,0.45,-1.17, 3
16077.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.73,0.05,-0.08,22.2,4.24,-1.11,-0.47,0.15,0.69,0.57,-1.41, 3
16088.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.75,0.04,-0.09,22.2,4.24,-1.12,-0.42,0.19,0.71,0.65,-1.60, 3
16099.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.74,0.04,-0.09,22.2,4.24,-1.13,-0.40,0.25,0.78,0.63,-1.76, 3
16135.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.73,0.05,-0.08,22.2,4.24,-1.09,-0.37,0.26,1.05,0.25,-1.90, 3
16145.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.72,0.05,-0.07,22.2,4.24,-1.05,-0.36,0.24,1.11,0.11,-1.84, 3
16157.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.72,0.06,-0.07,22.2,4.24,-0.99,-0.33,0.19,1.18,-0.07,-1.71, 3
16168.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.71,0.06,-0.06,22.2,4.23,-1.01,-0.28,0.18,1.18,-0.32,-1.51, 3
16179.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.70,0.07,-0.06,22.2,4.23,-1.05,-0.22,0.21,1.13,-0.58,-1.26, 3
16189.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.70,0.07,-0.06,22.2,4.23,-1.11,-0.16,0.21,0.97,-0.87,-0.93, 3
16200.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.70,0.07,-0.05,22.2,4.23,-1.09,-0.22,0.20,0.76,-1.15,-0.64, 3
16211.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.67,0.10,-0.03,22.2,4.23,-1.05,-0.34,0.14,0.71,-1.32,-0.46, 3
16220.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.64,0.12,-0.01,22.2,4.23,-1.03,-0.42,0.12,0.77,-1.42,-0.38, 3
16230.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.62,0.14,0.01,22.2,4.23,-1.01,-0.49,0.09,0.87,-1.48,-0.40, 3
16241.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.60,0.16,0.02,22.2,4.23,-0.99,-0.58,-0.02,1.00,-1.46,-0.50, 3
16252.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.58,0.18,0.04,22.2,4.23,-0.95,-0.62,-0.08,1.13,-1.42,-0.65, 3
16261.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.57,0.19,0.05,22.2,4.23,-0.94,-0.61,-0.14,1.19,-1.39,-0.72, 3
16271.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.55,0.21,0.06,22.2,4.23,-0.96,-0.59,-0.15,1.18,-1.36,-0.78, 3
16282.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.54,0.22,0.07,22.2,4.23,-1.01,-0.57,-0.12,1.01,-1.35,-0.81, 3
16292.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.58,0.18,0.04,22.2,4.23,-1.11,-0.56,-0.08,0.70,-1.38,-0.82, 3
16301.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.61,0.15,0.01,22.2,4.23,-1.16,-0.57,-0.03,0.32,-1.40,-0.81, 3
16311.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.64,0.11,-0.02,22.2,4.23,-1.22,-0.56,0.03,-0.03,-1.44,-0.82, 3
16322.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.67,0.08,-0.05,22.2,4.23,-1.23,-0.54,0.04,-0.41,-1.43,-0.84, 3
16332.00,0.0000,0.0000,0.00,0.00,1022.28,-0.50,-0.65,0.10,-0.03,22.2,4.23,-1.20,-0.51,0.06,-0.62,-1.40,-0.88, 3
16341.00,0.0000,0.0000,0.00,0.00,1022.28,-0.50,-0.64,0.11,-0.02,22.2,4.23,-1.16,-0.48,0.03,-0.65,-1.32,-0.92, 3
16350.00,0.0000,0.0000,0.00,0.00,1022.28,-0.50,-0.63,0.12,-0.01,22.2,4.23,-1.07,-0.40,-0.02,-0.56,-1.20,-0.94, 3
16361.00,0.0000,0.0000,0.00,0.00,1022.28,-0.50,-0.61,0.13,-0.00,22.2,4.23,-0.98,-0.30,-0.06,-0.42,-1.03,-0.90, 3
16372.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.64,0.10,-0.03,22.2,4.23,-0.95,-0.22,-0.06,-0.28,-0.87,-0.79, 3
16382.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.67,0.07,-0.05,22.2,4.23,-0.97,-0.19,-0.03,-0.19,-0.74,-0.62, 3
16393.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.70,0.04,-0.08,22.2,4.23,-1.01,-0.21,0.03,-0.22,-0.61,-0.44, 3
16405.00,0.0000,0.0000,0.00,0.00,1022.34,-0.99,-0.72,0.02,-0.10,22.2,4.23,-1.03,-0.25,0.12,-0.34,-0.51,-0.23, 3
16415.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.74,0.00,-0.11,22.2,4.23,-1.04,-0.29,0.18,-0.48,-0.42,-0.07, 3
16425.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.75,-0.01,-0.13,22.2,4.23,-1.04,-0.31,0.21,-0.56,-0.31,0.03, 3
16435.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.76,-0.03,-0.14,22.2,4.23,-0.98,-0.33,0.27,-0.58,-0.28,0.09, 3
16445.00,0.0000,0.0000,0.00,0.00,1022.33,-0.91,-0.78,-0.04,-0.15,22.2,4.23,-0.94,-0.35,0.25,-0.55,-0.24,0.10, 3
16455.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.77,-0.03,-0.14,22.2,4.23,-0.87,-0.35,0.21,-0.47,-0.20,0.08, 3
16465.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.76,-0.03,-0.13,22.2,4.23,-0.83,-0.35,0.19,-0.40,-0.16,0.06, 3
16475.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.75,-0.02,-0.13,22.2,4.24,-0.81,-0.33,0.16,-0.42,-0.14,0.05, 3
16485.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.74,-0.01,-0.12,22.2,4.24,-0.79,-0.29,0.16,-0.54,-0.14,0.08, 3
16495.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.74,-0.01,-0.11,22.2,4.24,-0.78,-0.25,0.18,-0.73,-0.15,0.12, 3
16504.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.73,-0.00,-0.11,22.2,4.24,-0.78,-0.22,0.19,-0.90,-0.15,0.16, 3
16513.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.72,0.00,-0.10,22.2,4.24,-0.77,-0.19,0.21,-1.06,-0.17,0.20, 3
16523.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.72,0.01,-0.10,22.2,4.24,-0.76,-0.15,0.22,-1.14,-0.17,0.26, 3
16534.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.71,0.01,-0.09,22.2,4.24,-0.74,-0.10,0.21,-1.14,-0.16,0.31, 3
16544.00,0.0000,0.0000,0.00,0.00,1022.28,-0.50,-0.70,0.03,-0.08,22.2,4.24,-0.74,-0.09,0.21,-1.03,-0.17,0.37, 3
16554.00,0.0000,0.0000,0.00,0.00,1022.28,-0.50,-0.68,0.04,-0.06,22.2,4.24,-0.72,-0.09,0.21,-0.83,-0.17,0.39, 3
16564.00,0.0000,0.0000,0.00,0.00,1022.28,-0.50,-0.66,0.06,-0.05,22.2,4.24,-0.69,-0.10,0.21,-0.59,-0.19,0.39, 3
16575.00,0.0000,0.0000,0.00,0.00,1022.28,-0.50,-0.65,0.07,-0.04,22.2,4.24,-0.68,-0.12,0.20,-0.26,-0.23,0.38, 3
16587.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.65,0.07,-0.04,22.2,4.24,-0.66,-0.12,0.20,0.06,-0.30,0.37, 3
16597.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.65,0.07,-0.04,22.2,4.24,-0.66,-0.12,0.19,0.24,-0.37,0.38, 3
16606.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.65,0.07,-0.04,22.2,4.24,-0.66,-0.13,0.17,0.34,-0.44,0.41, 3
16617.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.65,0.07,-0.04,22.2,4.24,-0.67,-0.18,0.16,0.34,-0.50,0.44, 3
16628.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.65,0.07,-0.04,22.2,4.24,-0.69,-0.25,0.15,0.36,-0.54,0.46, 3
16638.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.65,0.07,-0.04,22.2,4.24,-0.74,-0.32,0.16,0.41,-0.55,0.46, 3
16648.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.65,0.06,-0.04,22.2,4.24,-0.79,-0.37,0.18,0.44,-0.55,0.43, 3
16660.00,0.0000,0.0000,0.00,0.00,1022.30,-0.66,-0.65,0.06,-0.04,22.2,4.24,-0.82,-0.41,0.19,0.44,-0.54,0.39, 3
16672.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.64,0.07,-0.04,22.2,4.24,-0.84,-0.45,0.20,0.41,-0.52,0.31, 3
16682.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.64,0.07,-0.03,22.2,4.23,-0.84,-0.48,0.20,0.34,-0.50,0.23, 3
16837.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.62,0.08,-0.02,22.2,4.23,-0.92,-0.39,0.39,0.01,-0.35,0.64, 3
16848.00,0.0000,0.0000,0.00,0.00,1022.29,-0.58,-0.61,0.08,-0.02,22.2,4.23,-0.92,-0.43,0.39,0.07,-0.39,0.68, 3
16859.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.58,0.11,0.00,22.1,4.23,-0.91,-0.47,0.37,0.10,-0.43,0.66, 3
16869.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.56,0.13,0.02,22.1,4.23,-0.89,-0.51,0.35,0.10,-0.45,0.64, 3
16880.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.54,0.15,0.04,22.1,4.23,-0.86,-0.51,0.32,0.10,-0.45,0.58, 3
16891.00,0.0000,0.0000,0.00,0.00,1022.27,-0.41,-0.52,0.17,0.05,22.1,4.23,-0.84,-0.50,0.28,0.04,-0.41,0.52, 3
