,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,baro_pres_avg,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_temp_avg,baro_height
148028,15595643,0,-159,-1463,269,1600,-20881,-6902,173,2324,-175,-113,-1442,296,1682,0,-7132,288,1910,314,416,80,352,30.76,0.9458179126572908,34.77,0.9564766839378238,3904.611572265625,-7552.6083984375,32.5,8.140705108642578,0,0.0,0.0,0.0,0.0,574.9098242164732,0.0,0.0,-11.844677380619103,0.0,0.0,0.0,0.0,10,0.9511472982975573,39.07685953776042,-75.876806640625,-1.1413763802,-10.5020983914,1.9310078382,-0.8111668614,-10.3513505676,2.1248264688000003,1.9547625400000002,-25.510872873587502,-8.432356906925,2.054944120175,0.0,-8.71335402205,0.10034,1.34792,-0.1015,0.16704,1.1078,0.18212,-0.9762716208000001,-10.4267244795,2.0279171535000002,2.0048533300875,-12.755436436793751,-8.5728554644875,0.13369,1.22786,0.04031,12.23872,2.3536,10.35584,32.765,382.2637775258507
148029,15595658,0,-272,-1500,189,2045,-20687,-6949,-247,2277,65,-250,-1467,228,2125,0,-7169,288,1910,314,384,96,272,30.75,0.9461633358006416,34.77,0.9563977300764864,3904.611572265625,-7552.6083984375,32.5,8.145689964294434,0,0.0,0.0,0.0,0.0,574.5884453059813,0.0,0.0,-11.925681588402446,0.0,0.0,0.0,0.0,10,0.9512805329385641,39.07685953776042,-75.876806640625,-1.9525432416000001,-10.7677017,1.3567304142,-1.79461695,-10.5308122626,1.6366906584,2.4984308714375003,-25.273857915612503,-8.489778056537501,2.5961689984375003,0.0,-8.7585579057875,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-1.8735800958,-10.649256981299999,1.4967105363000002,2.5472999349375005,-12.636928957806251,-8.6241679811625,0.011889999999999998,1.21423,0.10991000000000001,11.29728,2.82432,8.00224,32.760000000000005,380.9962643046817
148030,15595674,0,-285,-1520,142,2524,-20361,-6398,-247,2277,65,-300,-1506,169,2616,0,-6646,288,1910,314,432,224,208,30.75,0.9460547742413028,34.77,0.9564470762398224,3904.611572265625,-7552.6083984375,32.5,8.151228904724121,0,0.0,0.0,0.0,0.0,574.3633445076529,0.0,0.0,-11.951731888091826,0.0,0.0,0.0,0.0,10,0.9512509252405625,39.07685953776042,-75.876806640625,-2.0458633230000003,-10.911271056,1.0193424276,-2.15354034,-10.810772506800001,1.2131610582,3.08363790685,-24.8755750480875,-7.8166067068250005,3.1960367529,0.0,-8.119594900525,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-2.0997018315,-10.861021781400002,1.1162517429,3.139837329875,-12.43778752404375,-7.968100803675,0.011889999999999998,1.21423,0.10991000000000001,12.70944,6.59008,6.11936,32.760000000000005,381.27526690848674
148031,15595689,0,-299,-1548,165,2838,-20083,-5825,-247,2277,65,-292,-1536,206,2920,0,-6083,288,1910,314,400,128,224,30.75,0.94620281273131,34.77,0.9565852454971626,3904.611572265625,-7552.6083984375,32.5,8.153444290161133,0,0.0,0.0,0.0,0.0,573.9623751406596,0.0,0.0,-12.07669364127205,0.0,0.0,0.0,0.0,10,0.9513940291142363,39.07685953776042,-75.876806640625,-2.1463618722,-11.1122681544,1.184447187,-2.0961125976,-11.0261265408,1.4787643668000001,3.467260055325,-24.5359350567625,-7.116557372187501,3.5674416355000003,0.0,-7.431762831762501,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-2.1212372348999997,-11.0691973476,1.3316057769,3.5173508454125004,-12.26796752838125,-7.274160101975001,0.011889999999999998,1.21423,0.10991000000000001,11.768,3.76576,6.59008,32.760000000000005,379.9268500656129
148032,15595704,0,-375,-1549,95,3315,-19633,-5244,-247,2277,65,-357,-1525,133,3390,0,-5511,288,1910,314,448,144,256,30.75,0.9459363434492968,34.77,0.956614853195164,3904.611572265625,-7552.6083984375,32.5,8.141812324523926,0,0.0,0.0,0.0,0.0,573.802424753547,0.0,0.0,-12.06474384262923,0.0,0.0,0.0,0.0,10,0.9512755983222304,39.07685953776042,-75.876806640625,-2.691925425,-11.1194466222,0.681954441,-2.5627130046,-10.947163395,0.9547362174,4.0500236375625,-23.9861580923875,-6.40673422485,4.1416531316250005,0.0,-6.7329352237125,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-2.6273192148,-11.0333050086,0.8183453292,4.09583838459375,-11.99307904619375,-6.56983472428125,0.011889999999999998,1.21423,0.10991000000000001,13.18016,4.23648,7.53152,32.760000000000005,381.04276402087993
148033,15595719,0,-448,-1623,-29,3574,-19312,-4885,-247,2277,65,-437,-1600,5,3651,0,-5160,288,1910,314,496,144,176,30.75,0.9461238588699727,34.77,0.9566247224278313,3904.611572265625,-7552.6083984375,32.5,8.14901351928711,0,0.0,0.0,0.0,0.0,573.5223407208817,0.0,0.0,-12.120610725715638,0.0,0.0,0.0,0.0,10,0.951374290648902,39.07685953776042,-75.876806640625,-3.2159535744000003,-11.6506532394,-0.2081755662,-3.1369904286000003,-11.48554848,0.035892339,4.366450823725001,-23.5939838578,-5.9681343799375,4.4605237709625,0.0,-6.3041091915,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-3.1764720015000005,-11.5681008597,-0.0861416136,4.4134872973437504,-11.7969919289,-6.13612178571875,0.011889999999999998,1.21423,0.10991000000000001,14.59232,4.23648,5.17792,32.760000000000005,380.11282424254387
148034,15595734,0,-473,-1718,68,3613,-18809,-4115,-247,2277,65,-499,-1701,73,3691,0,-4398,288,1910,314,496,192,256,30.76,0.9462422896619788,34.77,0.9566247224278313,3904.611572265625,-7552.6083984375,32.5,8.157876014709473,0,0.0,0.0,0.0,0.0,573.1999039834383,0.0,0.0,-12.19987817080004,0.0,0.0,0.0,0.0,10,0.9514335060449051,39.07685953776042,-75.876806640625,-3.3954152694,-12.3326076804,0.48813581040000004,-3.5820554322000002,-12.2105737278,0.5240281494,4.4140981606375,-22.9794553842875,-5.0274049075625005,4.5093928344625,0.0,-5.373153531825,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-3.4887353508,-12.2715907041,0.5060819799,4.46174549755,-11.48972769214375,-5.20027921969375,0.011889999999999998,1.21423,0.10991000000000001,14.59232,5.64864,7.53152,32.765,379.566746845022
148035,15595750,0,-436,-1648,141,3534,-18410,-3385,-247,2277,65,-430,-1608,193,3636,0,-3474,288,1910,314,496,256,288,30.75,0.9462817665926474,34.77,0.9566938070565012,3904.611572265625,-7552.6083984375,32.5,8.139042854309082,0,0.0,0.0,0.0,0.0,572.8491838923344,0.0,0.0,-12.294417864172484,0.0,0.0,0.0,0.0,10,0.9514877868245744,39.07685953776042,-75.876806640625,-3.1298119608,-11.830114934400001,1.0121639598,-3.0867411540000003,-11.5429762224,1.3854442854,4.317581760225,-22.491986475875002,-4.1355444986875005,4.44219787215,0.0,-4.244278164975,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-3.1082765574,-11.6865455784,1.1988041226,4.3798898161875,-11.245993237937501,-4.189911331831251,0.011889999999999998,1.21423,0.10991000000000001,14.59232,7.53152,8.47296,32.760000000000005,379.04353543688313
148036,15595765,0,-465,-1577,4,3860,-17906,-2724,-247,2277,65,-448,-1576,54,3920,0,-3020,288,1910,314,464,128,112,30.76,0.9460350357759684,34.77,0.9567135455218356,3904.611572265625,-7552.6083984375,32.5,8.160091400146484,0,0.0,0.0,0.0,0.0,572.7241776148294,0.0,0.0,-12.260930277517453,0.0,0.0,0.0,0.0,10,0.951374290648902,39.07685953776042,-75.876806640625,-3.337987527,-11.3204437206,0.0287138712,-3.2159535744000003,-11.3132652528,0.3876372612,4.71586462775,-21.876236275775,-3.32798322435,4.789168223,0.0,-3.68961429425,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-3.2769705507,-11.3168544867,0.20817556620000002,4.752516425375,-10.9381181378875,-3.5087987593000003,0.011889999999999998,1.21423,0.10991000000000001,13.65088,3.76576,3.29504,32.765,380.1246739570631
148037,15595780,0,-502,-1595,-148,4074,-17575,-2297,-247,2277,65,-501,-1581,-122,4132,0,-2416,288,1910,314,480,176,240,30.76,0.9461732050333088,34.77,0.956674068591167,3904.611572265625,-7552.6083984375,32.5,8.17116928100586,0,0.0,0.0,0.0,0.0,572.5469172691326,0.0,0.0,-12.257179842811826,0.0,0.0,0.0,0.0,10,0.951423636812238,39.07685953776042,-75.876806640625,-3.6035908356,-11.449656141,-1.0624132344000001,-3.5964123678,-11.349157591800001,-0.8757730716000001,4.977314117475,-21.4718447753125,-2.8063059714875003,5.0481742595500005,0.0,-2.9516914354000003,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-3.6000016017,-11.3994068664,-0.9690931530000001,5.0127441885125,-10.73592238765625,-2.8789987034437505,0.011889999999999998,1.21423,0.10991000000000001,14.1216,5.17792,7.0608,32.765,379.65973182677095
148038,15595796,0,-534,-1671,-49,3810,-17120,-1515,-247,2277,65,-525,-1655,-27,3897,0,-1822,288,1910,314,496,160,80,30.75,0.9461534665679744,34.77,0.9566641993585,3904.611572265625,-7552.6083984375,32.5,8.146798133850098,0,0.0,0.0,0.0,0.0,572.4210914284644,0.0,0.0,-12.224469067667751,0.0,0.0,0.0,0.0,10,0.9514088329632372,39.07685953776042,-75.876806640625,-3.8333018052,-11.995219693800001,-0.35174492220000003,-3.768695595,-11.880364209,-0.1938186306,4.654778298375001,-20.915959178,-1.8509157800625,4.7610685114875,0.0,-2.225985842425,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-3.8009987001,-11.937791951400001,-0.2727817764,4.70792340493125,-10.457979589,-2.03845081124375,0.011889999999999998,1.21423,0.10991000000000001,14.59232,4.7072,2.3536,32.760000000000005,379.78737244670094
148039,15595811,0,-572,-1643,-141,3723,-16596,-788,-247,2277,65,-572,-1630,-68,3774,0,-1094,288,1910,314,496,224,208,30.76,0.9462817665926474,34.77,0.95680236861584,3904.611572265625,-7552.6083984375,32.5,8.153444290161133,0,0.0,0.0,0.0,0.0,572.1183991871552,0.0,0.0,-12.291729020440634,0.0,0.0,0.0,0.0,10,0.9515420676042436,39.07685953776042,-75.876806640625,-4.1060835816,-11.7942225954,-1.0121639598,-4.1060835816,-11.700902514000001,-0.48813581040000004,4.5484880852625,-20.275774446150002,-0.9627205509500001,4.610796141225,0.0,-1.336568886725,-0.14326,1.32066,0.0377,0.16704,1.1078,0.18212,-4.1060835816,-11.7475625547,-0.7501498851,4.57964211324375,-10.137887223075001,-1.1496447188375,0.011889999999999998,1.21423,0.10991000000000001,14.59232,6.59008,6.11936,32.765,378.5439878105462
148040,15595827,0,-582,-1690,-304,3772,-16277,-166,-247,2277,65,-595,-1705,-320,3778,0,-253,419,1689,1120,560,192,144,30.76,0.9462817665926474,34.77,0.9568418455465088,3904.611572265625,-7552.6083984375,32.5,8.145689964294434,0,0.0,0.0,0.0,0.0,571.8356722669254,0.0,0.0,-12.34716644948004,0.0,0.0,0.0,0.0,10,0.9515618060695781,39.07685953776042,-75.876806640625,-4.1778682596,-12.131610582,-2.1822542112,-4.271188341,-12.239287599,-2.297109696,4.60835268805,-19.8860436647375,-0.202806613525,4.615683047575001,0.0,-0.3090968266375,-0.14326,1.32066,0.0377,0.24302,0.97962,0.6496,-4.2245283003,-12.1854490905,-2.2396819536,4.612017867812501,-9.94302183236875,-0.25595172008125,0.04988000000000001,1.15014,0.34364999999999996,16.4752,5.64864,4.23648,32.765,378.35804654425283
148041,15595842,0,-556,-1724,-272,3162,-15958,658,-247,2277,65,-565,-1710,-274,3249,0,361,419,1689,1120,496,224,32,30.76,0.9462422896619788,34.77,0.956851714779176,3904.611572265625,-7552.6083984375,32.5,8.145689964294434,0,0.0,0.0,0.0,0.0,571.6211111517081,0.0,0.0,-12.363712182525145,0.0,0.0,0.0,0.0,10,0.9515470022205774,39.07685953776042,-75.876806640625,-3.9912280968,-12.3756784872,-1.9525432416000001,-4.0558343070000005,-12.275179938,-1.9669001772,3.8630994696750003,-19.496312883325,0.803896094575,3.9693896827875004,0.0,0.44104329808750004,-0.14326,1.32066,0.0377,0.24302,0.97962,0.6496,-4.0235312019,-12.3254292126,-1.9597217094000001,3.91624457623125,-9.7481564416625,0.62246969633125,0.04988000000000001,1.15014,0.34364999999999996,14.59232,6.59008,0.94144,32.765,378.49750206357277
148042,15595857,0,-583,-1736,-165,2717,-15711,1202,238,1998,827,-589,-1733,-124,2712,0,1103,419,1689,1120,512,192,192,30.75,0.9464298050826548,34.77,0.9567431532198372,3904.611572265625,-7552.6083984375,32.5,8.162306785583496,0,0.0,0.0,0.0,0.0,571.3831987213715,0.0,0.0,-12.393280439771528,0.0,0.0,0.0,0.0,10,0.9515864791512461,39.07685953776042,-75.876806640625,-4.1850467274000005,-12.4618201008,-1.184447187,-4.2281175342,-12.440284697400001,-0.8901300072,3.3194311382375004,-19.1945464162125,1.4685153581750001,3.3133225053,0.0,1.3475644260125001,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-4.2065821308,-12.4510523991,-1.0372885970999999,3.31637682176875,-9.59727320810625,1.40803989209375,0.19053,1.0692300000000001,0.56463,15.06304,5.64864,5.64864,32.760000000000005,378.1138424802769
148043,15595873,0,-567,-1754,-269,2612,-15328,2015,238,1998,827,-583,-1740,-216,2651,0,1720,419,1689,1120,528,192,144,30.75,0.94620281273131,34.77,0.956851714779176,3904.611572265625,-7552.6083984375,32.5,8.153444290161133,0,0.0,0.0,0.0,0.0,571.2723849812298,0.0,0.0,-12.350957068818662,0.0,0.0,0.0,0.0,10,0.951527263755243,39.07685953776042,-75.876806640625,-4.0701912426,-12.5910325212,-1.9310078382,-4.1850467274000005,-12.490533972,-1.5505490448,3.19114984655,-18.726625133200002,2.4617790738125,3.2387971834625002,0.0,2.1013697305,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-4.127618985,-12.5407832466,-1.7407784415,3.21497351500625,-9.363312566600001,2.28157440215625,0.19053,1.0692300000000001,0.56463,15.533760000000001,5.64864,4.23648,32.760000000000005,378.67164448140727
148044,15595888,0,-614,-1684,-258,2217,-14987,2801,238,1998,827,-609,-1661,-237,2293,0,2518,419,1689,1120,544,144,144,30.76,0.9464001973846532,34.77,0.9567826301505058,3904.611572265625,-7552.6083984375,32.5,8.15898323059082,0,0.0,0.0,0.0,0.0,571.0850791762115,0.0,0.0,-12.35210777090257,0.0,0.0,0.0,0.0,10,0.9515914137675795,39.07685953776042,-75.876806640625,-4.4075792292000004,-12.088539775200001,-1.8520446924,-4.3716868902,-11.9234350158,-1.7012968686,2.7085678444875003,-18.310016366862502,3.4220561715875,2.8014190651375,0.0,3.0763075473250003,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-4.3896330597,-12.0059873955,-1.7766707805,2.7549934548125004,-9.155008183431251,3.2491818594562503,0.19053,1.0692300000000001,0.56463,16.00448,4.23648,4.23648,32.765,378.0791432525083
148045,15595904,0,-614,-1562,-213,1785,-14693,3245,238,1998,827,-630,-1593,-152,1725,0,3139,419,1689,1120,432,208,160,30.76,0.9462422896619788,34.77,0.9567826301505058,3904.611572265625,-7552.6083984375,32.5,8.164522171020508,0,0.0,0.0,0.0,0.0,571.0461917772133,0.0,0.0,-12.269589847422752,0.0,0.0,0.0,0.0,10,0.9515124599062423,39.07685953776042,-75.876806640625,-4.4075792292000004,-11.2127667036,-1.5290136414,-4.522434714,-11.4352992054,-1.0911271056,2.1807819586875,-17.9508287501375,3.9645027764375,2.1074783634375,0.0,3.8349997581625,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-4.4650069716,-11.3240329545,-1.3100703734999999,2.1441301610625,-8.97541437506875,3.8997512673,0.19053,1.0692300000000001,0.56463,12.70944,6.11936,4.7072,32.765,378.82290831818
148046,15595919,0,-584,-1750,-262,1527,-14297,3981,238,1998,827,-614,-1731,-197,1564,0,3708,419,1689,1120,496,288,48,30.75,0.9464100666173204,34.78,0.956970145571182,3904.611572265625,-7552.6083984375,32.5,8.129073143005371,0,0.0,0.0,0.0,0.0,570.7506554654169,0.0,0.0,-12.33243472458354,0.0,0.0,0.0,0.0,10,0.9516901060942512,39.07685953776042,-75.876806640625,-4.1922251952,-12.56231865,-1.8807585636000002,-4.4075792292000004,-12.4259277618,-1.4141581566,1.8655764991125001,-17.4670250214875,4.8636935448375,1.91078038285,0.0,4.53016218645,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-4.2999022122,-12.4941232059,-1.6474583601000001,1.88817844098125,-8.73351251074375,4.69692786564375,0.19053,1.0692300000000001,0.56463,14.59232,8.47296,1.41216,32.765,377.1377883855372
148047,15595934,0,-451,-1757,-368,1256,-14040,4584,238,1998,827,-434,-1735,-358,1139,0,4482,419,1689,1120,560,160,144,30.75,0.9461534665679744,34.77,0.957167530224525,3904.611572265625,-7552.6083984375,32.5,8.162860870361328,0,0.0,0.0,0.0,0.0,570.547319843766,0.0,0.0,-12.342777549043776,0.0,0.0,0.0,0.0,10,0.9516604983962498,39.07685953776042,-75.876806640625,-3.2374889778,-12.6125679246,-2.6416761504,-3.1154550252,-12.454641633,-2.5698914724,1.5344885939000001,-17.153041288500003,5.600394677100001,1.3915465831625,0.0,5.475778565175,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-3.1764720015,-12.533604778800001,-2.6057838114000003,1.4630175885312502,-8.576520644250001,5.5380866211375,0.19053,1.0692300000000001,0.56463,16.4752,4.7072,4.23648,32.760000000000005,377.416648075324
148048,15595950,0,-410,-1676,-376,543,-13832,4988,238,1998,827,-387,-1671,-363,598,0,4769,419,1689,1120,496,128,80,30.75,0.9464791512459906,34.78,0.9570787071305206,3904.611572265625,-7552.6083984375,32.5,8.137935638427734,0,0.0,0.0,0.0,0.0,570.2014900963278,0.0,0.0,-12.433352486065608,0.0,0.0,0.0,0.0,10,0.9517789291882556,39.07685953776042,-75.876806640625,-2.9431717980000003,-12.031112032800001,-2.6991038928,-2.7780670386,-11.995219693800001,-2.6057838114000003,0.6633975370125,-16.8989221583,6.09397221845,0.730592499325,0.0,5.8264140957875,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-2.8606194183,-12.013165863300001,-2.6524438521,0.6969950181687501,-8.44946107915,5.96019315711875,0.19053,1.0692300000000001,0.56463,14.59232,3.76576,2.3536,32.765,376.301271268838
148049,15595965,0,-353,-1681,-378,-195,-13598,5184,238,1998,827,-362,-1660,-343,-139,0,4998,419,1689,1120,432,144,160,30.76,0.9463903281519862,34.78,0.9571181840611892,3904.611572265625,-7552.6083984375,32.5,8.162306785583496,0,0.0,0.0,0.0,0.0,569.9485073132595,0.0,0.0,-12.47082662671502,0.0,0.0,0.0,0.0,10,0.9517542561065877,39.07685953776042,-75.876806640625,-2.5339991334,-12.067004371800001,-2.7134608284,-2.5986053436,-11.916256548,-2.4622144554000003,-0.23823668456250002,-16.613038136825,6.3334306296000005,-0.1698199956625,0.0,6.106189484325,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-2.5663022385,-11.991630459900001,-2.5878376419,-0.2040283401125,-8.3065190684125,6.2198100569625,0.19053,1.0692300000000001,0.56463,12.70944,4.23648,4.7072,32.77,376.54535975272864
148050,15595981,0,-225,-1652,-398,-616,-13506,5435,238,1998,827,-196,-1659,-355,-709,0,5341,419,1689,1120,480,96,80,30.76,0.9463508512213176,34.78,0.956970145571182,3904.611572265625,-7552.6083984375,32.5,8.151228904724121,0,0.0,0.0,0.0,0.0,569.8763557349617,0.0,0.0,-12.406054926708867,0.0,0.0,0.0,0.0,10,0.9516604983962498,39.07685953776042,-75.876806640625,-1.6151552550000001,-11.8588288056,-2.8570301844,-1.4069796888000001,-11.9090780802,-2.548356069,-0.7525835779000001,-16.500639290775002,6.6400840030625,-0.8662041505375,0.0,6.525241703837501,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-1.5110674719000001,-11.883953442900001,-2.7026931267,-0.80939386421875,-8.250319645387501,6.5826628534500005,0.19053,1.0692300000000001,0.56463,14.1216,2.82432,2.3536,32.77,377.42840907065386
148051,15595996,0,-168,-1750,-416,-1155,-13478,5659,238,1998,827,-165,-1717,-375,-1127,0,5503,419,1689,1120,496,80,192,30.75,0.9465186281766592,34.78,0.9570787071305206,3904.611572265625,-7552.6083984375,32.5,8.145689964294434,0,0.0,0.0,0.0,0.0,569.611572490181,0.0,0.0,-12.45041142707225,0.0,0.0,0.0,0.0,10,0.9517986676535899,39.07685953776042,-75.876806640625,-1.2059825904,-12.56231865,-2.9862426048,-1.184447187,-12.325429212600001,-2.691925425,-1.4110942085625,-16.466430946325,6.9137507586625,-1.3768858641125001,0.0,6.723161411012501,0.13804,1.15884,0.47966,0.24302,0.97962,0.6496,-1.1952148887,-12.4438739313,-2.8390840149,-1.3939900363375002,-8.2332154731625,6.8184560848375,0.19053,1.0692300000000001,0.56463,14.59232,2.3536,5.64864,32.765,376.1153911948891
148052,15596011,0,-206,-1725,-406,-1619,-13410,5653,238,1998,827,-184,-1661,-373,-1747,0,5494,1535,1462,940,480,128,160,30.76,0.9466074512706636,34.78,0.9571280532938564,3904.611572265625,-7552.6083984375,32.5,8.153444290161133,0,0.0,0.0,0.0,0.0,569.2874231536492,0.0,0.0,-12.527855733787634,0.0,0.0,0.0,0.0,10,0.9518677522822601,39.07685953776042,-75.876806640625,-1.4787643668000001,-12.382856955000001,-2.9144579268,-1.3208380752,-11.9234350158,-2.6775684894,-1.9779753451625002,-16.383353538375,6.906420399137501,-2.1343563483625,0.0,6.712165871725,0.13804,1.15884,0.47966,0.8903,0.84796,0.5452,-1.3998012210000002,-12.153145985400002,-2.7960132080999998,-2.0561658467625,-8.1916767691875,6.8092931354312505,0.51417,1.0034,0.5124299999999999,14.1216,3.76576,4.7072,32.77,375.4765438365856
148053,15596027,0,-195,-1492,-403,-2274,-13236,5403,238,1998,827,-185,-1502,-366,-2235,0,5317,1535,1462,940,416,128,64,30.77,0.9464199358499876,34.77,0.9571971379225264,3904.611572265625,-7552.6083984375,32.5,8.156213760375977,0,0.0,0.0,0.0,0.0,569.1040318502611,0.0,0.0,-12.525304266397256,0.0,0.0,0.0,0.0,10,0.951808536886257,39.07685953776042,-75.876806640625,-1.3998012210000002,-10.7102739576,-2.8929225234000002,-1.3280165430000002,-10.7820586356,-2.6273192148,-2.778206259975,-16.170773112150002,6.6009887522625,-2.7305589230625,0.0,6.4959202657375,0.13804,1.15884,0.47966,0.8903,0.84796,0.5452,-1.363908882,-10.7461662966,-2.7601208691,-2.75438259151875,-8.085386556075001,6.548454509000001,0.51417,1.0034,0.5124299999999999,12.23872,3.76576,1.88288,32.77,376.045883115592
148054,15596042,0,-74,-1408,-357,-2658,-13125,5317,238,1998,827,-31,-1404,-307,-2769,0,5221,1535,1462,940,448,80,128,30.77,0.9465284974093264,34.78,0.9572366148531952,3904.611572265625,-7552.6083984375,32.5,8.166738510131836,0,0.0,0.0,0.0,0.0,568.8410418534185,0.0,0.0,-12.56764171013824,0.0,0.0,0.0,0.0,10,0.9518825561312608,39.07685953776042,-75.876806640625,-0.5312066172000001,-10.107282662400001,-2.5627130046,-0.2225325018,-10.0785687912,-2.2037896146000002,-3.2473492695750004,-16.035161460937502,6.4959202657375,-3.3829609207875,0.0,6.3786345133375,0.13804,1.15884,0.47966,0.8903,0.84796,0.5452,-0.3768695595,-10.0929257268,-2.3832513096000003,-3.3151550951812503,-8.017580730468751,6.437277389537501,0.51417,1.0034,0.5124299999999999,13.18016,2.3536,3.76576,32.775,375.34883643130985
148055,15596057,0,116,-1394,-313,-3132,-13107,5203,1306,1732,433,122,-1379,-264,-3111,0,5160,1535,1462,940,416,-64,48,30.76,0.9465975820379966,34.77,0.9572464840858624,3904.611572265625,-7552.6083984375,32.5,8.153998374938965,0,0.0,0.0,0.0,0.0,568.5624270638722,0.0,0.0,-12.618428404813692,0.0,0.0,0.0,0.0,10,0.9519220330619296,39.07685953776042,-75.876806640625,0.8327022648,-10.0067841132,-2.2468604214,0.8757730716000001,-9.8991070962,-1.8951154992,-3.82644767205,-16.0131703823625,6.356643434762501,-3.8007914137125,0.0,6.3041091915,0.75748,1.00456,0.25114,0.8903,0.84796,0.5452,0.8542376682,-9.9529456047,-2.0709879603,-3.8136195428812503,-8.00658519118125,6.33037631313125,0.82389,0.92626,0.39817,12.23872,-1.88288,1.41216,32.765,374.96542462678593
148056,15596073,0,166,-1398,-298,-3481,-13199,4805,1306,1732,433,208,-1379,-238,-3472,0,4801,1535,1462,940,480,-16,128,30.75,0.9468344436220084,34.79,0.9572563533185294,3904.611572265625,-7552.6083984375,32.5,8.153444290161133,0,0.0,0.0,0.0,0.0,568.146010579516,0.0,0.0,-12.746460278342502,0.0,0.0,0.0,0.0,10,0.9520453984702689,39.07685953776042,-75.876806640625,1.1916256548000002,-10.035497984400001,-2.1391834044,1.4931213024,-9.8991070962,-1.7084753364,-4.2528302510875005,-16.125569228412502,5.870396252937501,-4.2418347118,0.0,5.8655093465875,0.75748,1.00456,0.25114,0.8903,0.84796,0.5452,1.3423734786000001,-9.9673025403,-1.9238293704,-4.247332481443751,-8.062784614206251,5.8679527997625005,0.82389,0.92626,0.39817,14.1216,-0.47072,3.76576,32.769999999999996,373.7922773281251
148057,15596088,0,96,-1379,-278,-3715,-13248,4278,1306,1732,433,143,-1358,-226,-3770,0,4151,1535,1462,940,448,32,16,30.77,0.9465284974093264,34.77,0.9573550456452012,3904.611572265625,-7552.6083984375,32.5,8.146798133850098,0,0.0,0.0,0.0,0.0,567.9509895314991,0.0,0.0,-12.748615830755403,0.0,0.0,0.0,0.0,10,0.9519417715272638,39.07685953776042,-75.876806640625,0.6891329088,-9.8991070962,-1.9956140484,1.0265208954,-9.7483592724,-1.6223337228,-4.5387142725625,-16.1854338312,5.226546341325,-4.605909234875,0.0,5.0713870647125,0.75748,1.00456,0.25114,0.8903,0.84796,0.5452,0.8578269021,-9.8237331843,-1.8089738856,-4.5723117537187505,-8.0927169156,5.1489667030187505,0.82389,0.92626,0.39817,13.18016,0.94144,0.47072,32.77,374.7912455335107
